name,brand,barcode,proteins,carbohydrates,fats,energy,saturated_fats,monounsaturated_fats,polyunsaturated_fats,omega3,omega6,sugars,salt,dietary_fiber,cholesterol,caffeine_milli,vitamin_a,vitamin_b1,vitamin_b2,vitamin_b3,vitamin_b5,vitamin_b6,vitamin_b7_micro,vitamin_b9,vitamin_b12,vitamin_c,vitamin_d,vitamin_e,vitamin_k_micro,manganese_milli,magnesium,potassium,calcium,copper_milli,zinc,sodium,iron,phosphorus,selenium,iodine,package_weight,serving_weight
"Langoustine, crue",,,19.6,0.8,1.3,93,0.2,0.3,0.5,,,0.0,0.9,0.0,0.095,,,0.00013000000000000002,1e-05,0.00567,0.0015,0.00020999999999999998,,1.7e-05,9.000000000000001e-07,0.003,0.0,0.0015,,,0.068,0.21,0.029,,0.0046,0.34,0.002,0.18,5.5e-05,0.00024,,
"Langue (moyenne de veau et boeuf), crue",,,16.6,2.8,12.6,191,4.9,5.8,0.8,,,0.0,0.2,0.0,0.104,,,0.00014000000000000001,0.00029,0.00415,0.002,0.00013000000000000002,,6e-06,4.5e-06,0.0029,0.0,0.00017999999999999998,,,0.018,0.23,0.0095,,0.0028,0.083,0.0029,0.18,7e-06,2.3e-06,,
"Lapin, filet, cru",,,24.3,0.0,1.5,111,0.5,0.5,0.4,,,0.0,0.1,0.0,0.051,,,5e-05,0.00011,0.004,0.00069,0.00074,,4e-06,8.7e-06,0.0,0.0,0.00035,,,0.028,0.38,0.0045,,0.0006,0.033,0.0003,0.21,0.0,4.1e-06,,
"Lapin (moyenne), cru",,,20.5,0.0,7.5,150,2.5,1.2,2.0,,,0.0,0.1,0.0,0.07,,,0.00011,7.000000000000001e-05,0.0072699999999999996,0.0008,0.0003,,8e-06,1e-05,0.0,0.0,0.0004,,,0.025,0.33,0.014,,0.0014,0.045,0.0016,0.21,1e-05,6e-07,,
"Lapin (moyenne), cuit (sans adjonction de graisse ni de sel)",,,26.1,0.0,8.0,177,2.7,1.3,2.1,,,0.0,0.1,0.0,0.096,,,5.9999999999999995e-05,7.000000000000001e-05,0.00528,0.00058,0.00017999999999999998,,7.2000000000000005e-06,8.220000000000001e-06,0.0,0.0,0.00043,,,0.022,0.24,0.016,,0.0018,0.031,0.0022,0.21,1.4e-05,8.000000000000001e-07,,
"Lard à cuire, fumé",,,17.8,0.6,27.6,322,10.6,12.9,2.2,,,0.6,2.8,0.0,0.049,,,0.00062,0.00014000000000000001,0.00408,0.0006,0.00022,,3e-06,3.5e-07,0.024300000000000002,6e-07,0.00029,,,0.016,0.27,0.01,,0.002,1.13,0.0004,0.15,1.1e-05,1.1e-06,,
Lard à manger cru,,,22.1,0.6,34.3,400,13.1,15.5,2.3,,,0.6,3.8,0.0,0.062,,,0.0005600000000000001,0.00014000000000000001,0.006900000000000001,0.0011,0.0003,,0.0,5e-07,0.0083,1.7e-06,0.0,,,0.022,0.4,0.0,,0.0023,1.52,0.0,0.21,9.6e-06,0.0,,
"Lasagne aux légumes, préparée",,,4.3,11.2,7.6,133,4.4,2.0,0.4,,,2.4,1.2,1.1,0.02,,,2e-05,8.999999999999999e-05,0.00035,0.00016,5e-05,,5.5e-06,1.2e-07,0.0072,1.0000000000000001e-07,0.00045,,,0.014,0.13,0.12,,0.0005,0.47,0.0003,0.096,0.0,5.5e-06,,
"Lasagne de viande, préparée",,,8.8,12.4,6.0,141,3.0,1.9,0.4,,,2.4,0.9,1.4,0.025,,,4e-05,8e-05,0.00094,0.00020999999999999998,8.999999999999999e-05,,9.4e-06,2.4e-07,0.0032,1.0000000000000001e-07,0.00065,,,0.016,0.16,0.086,,0.0016,0.34,0.0009,0.11,0.0,4.9000000000000005e-06,,
"Latte macchiato, non sucré",,,2.5,3.7,3.2,54,2.0,0.8,0.1,,,3.6,0.1,0.0,0.012,,,2e-05,0.00017,0.00011999999999999999,0.00029,2e-05,,3.4e-06,1.3e-07,0.0008,1.0000000000000001e-07,0.0001,,,0.0086,0.13,0.096,,0.0003,0.031,0.0,0.072,8.000000000000001e-07,7.5e-06,,
Leckerli de Bâle,,,7.5,75.0,7.9,412,0.7,4.8,1.9,,,52.0,0.0,2.8,0.0,,,5.9999999999999995e-05,0.00015,0.00044,0.00017999999999999998,0.00011,,1.1400000000000001e-05,0.0,0.0011,0.0,0.00382,,,0.04,0.18,0.051,,0.0007,0.0027,0.001,0.098,1.1e-06,4.0000000000000003e-07,,
"Légumes crucifères (famille des choux) moyenne, crus",,,2.2,3.3,0.5,32,0.1,0.1,0.2,,,2.7,0.0,2.8,0.0,,,7.000000000000001e-05,8e-05,0.0005200000000000001,0.00051,0.00017999999999999998,,5.0799999999999995e-05,0.0,0.0704,0.0,0.0007,,,0.015,0.31,0.049,,0.0003,0.013,0.0005,0.048,9.000000000000001e-07,3.1e-06,,
"Légumes crucifères (famille des choux) moyenne, cuits (sans adjonction de sel ni de graisse)",,,2.1,3.1,0.5,31,0.1,0.1,0.2,,,2.6,0.0,2.7,0.0,,,5.9999999999999995e-05,7.000000000000001e-05,0.00041999999999999996,0.00043,0.00015,,3.05e-05,0.0,0.05,0.0,0.00069,,,0.014,0.26,0.046,,0.0003,0.011,0.0004,0.046,8.000000000000001e-07,2.8999999999999998e-06,,
"Légumes feuille (moyenne sans salade), à la vapeur  (sans adjonction de sel)",,,1.4,2.7,0.3,23,0.1,0.0,0.1,,,2.4,0.0,2.1,0.0,,,5e-05,5e-05,0.00020999999999999998,0.00020999999999999998,0.00011,,2.69e-05,0.0,0.0193,0.0,0.00044,,,0.015,0.23,0.038,,0.0002,0.01,0.0003,0.031,4.0000000000000003e-07,2.3e-06,,
"Légumes feuille (moyenne sans salade), à l'étuvée (sans adjonction de graisse ni de sel)",,,1.4,2.8,0.3,24,0.1,0.0,0.1,,,2.5,0.0,2.2,0.0,,,5e-05,4e-05,0.00023,0.00020999999999999998,0.00011,,2.83e-05,0.0,0.0192,0.0,0.00046,,,0.014,0.22,0.041,,0.0002,0.011,0.0004,0.033,4.0000000000000003e-07,2.4e-06,,
"Légumes feuille (moyenne sans salade), cuits (sans adjonction de graisse ni de sel)",,,1.3,2.6,0.3,22,0.1,0.0,0.1,,,2.3,0.0,2.1,0.0,,,4e-05,2.9999999999999997e-05,0.00017999999999999998,0.00017,8.999999999999999e-05,,2.26e-05,0.0,0.014199999999999999,0.0,0.00044,,,0.0099,0.13,0.038,,0.0002,0.0092,0.0003,0.03,4.0000000000000003e-07,2.2e-06,,
"Légumes (moyenne), crus",,,1.3,4.3,0.3,29,0.1,0.0,0.1,,,3.4,0.0,2.0,0.0,,,5e-05,5e-05,0.0005,0.00020999999999999998,0.00011,,3.6200000000000006e-05,0.0,0.027100000000000003,0.0,0.00043,,,0.013,0.25,0.024,,0.0002,0.012,0.0003,0.031,4.0000000000000003e-07,1.7e-06,,
"Légumes (moyenne), cuits",,,1.2,4.0,0.3,28,0.1,0.0,0.1,,,3.2,0.0,2.0,0.0,,,4e-05,2.9999999999999997e-05,0.00034,0.00015,8e-05,,1.85e-05,0.0,0.0146,0.0,0.00043,,,0.0081,0.13,0.023,,0.0002,0.0088,0.0003,0.028,4.0000000000000003e-07,1.5e-06,,
"Légumes racines et tubercules (moyenne), à la vapeur (sans adjonction de sel)",,,0.9,7.3,0.4,42,0.1,0.1,0.1,,,5.7,0.1,2.8,0.0,,,2.9999999999999997e-05,2.9999999999999997e-05,0.00034,0.00031,8e-05,,3.8299999999999996e-05,0.0,0.0064,0.0,0.00027,,,0.0088,0.26,0.031,,0.0002,0.028,0.0002,0.03,3e-07,1.8000000000000001e-06,,
"Légumes racines et tubercules (moyenne), à l'étuvée (sans adjonctions de graisse ni de sel)",,,0.8,6.3,0.3,36,0.1,0.1,0.1,,,5.0,0.1,2.5,0.0,,,2.9999999999999997e-05,2e-05,0.00031,0.00025,7.000000000000001e-05,,3.3799999999999995e-05,0.0,0.0050999999999999995,0.0,0.00023999999999999998,,,0.0075,0.21,0.028,,0.0002,0.024,0.0002,0.026,3e-07,1.6000000000000001e-06,,
"Légumes racines et tubercules (moyenne), crus",,,0.9,7.2,0.4,42,0.1,0.1,0.1,,,5.7,0.1,3.0,0.0,,,4e-05,2.9999999999999997e-05,0.0003,0.00033,8e-05,,6.1e-05,0.0,0.004200000000000001,0.0,0.00023,,,0.01,0.28,0.029,,0.0002,0.032,0.0002,0.028,3e-07,1.6000000000000001e-06,,
"Légumes racines et tubercules (moyenne), cuits (sans adjonction de graisse ni de sel)",,,0.8,6.5,0.3,38,0.1,0.1,0.1,,,5.1,0.0,2.6,0.0,,,2.9999999999999997e-05,2e-05,0.00028000000000000003,0.00020999999999999998,5.9999999999999995e-05,,3.02e-05,0.0,0.004,0.0,0.00026000000000000003,,,0.005900000000000001,0.13,0.029,,0.0002,0.018,0.0001,0.027,3e-07,1.6000000000000001e-06,,
"Légumineuses (moyenne), cuites (sans adjonction de sel ni de graisse)",,,9.6,14.7,1.9,127,0.3,0.4,1.0,,,1.0,0.0,6.5,0.0,,,0.00016,5.9999999999999995e-05,0.00066,0.00023999999999999998,0.0001,,4.68e-05,0.0,0.0022,0.0,0.00017999999999999998,,,0.044,0.35,0.036,,0.0011,0.0018,0.002,0.15,0.0,7e-07,,
"Légumineuses (moyenne), sèches",,,25.1,39.7,4.9,336,0.7,1.0,2.7,,,2.7,0.0,16.5,0.0,,,0.00065,0.0002,0.0025800000000000003,0.00114,0.00037,,0.0002397,0.0,0.0095,0.0,0.0005200000000000001,,,0.13,1.2,0.096,,0.0032,0.004,0.006,0.42,0.0,1.8000000000000001e-06,,
Lemon Curd,,,6.4,36.8,16.0,317,8.0,4.4,1.3,,,36.7,0.2,0.1,0.203,,,5e-05,0.00011999999999999999,4e-05,0.00099,4e-05,,3.08e-05,5.2e-07,0.008400000000000001,1.5e-06,0.00082,,,0.0070999999999999995,0.096,0.026,,0.0006,0.074,0.0009,0.097,1.1e-05,1.8e-05,,
"Lentille, décortiquée, cuite (sans adjonction de graisse ni de sel)",,,11.0,19.0,0.6,134,0.1,0.1,0.2,,,0.9,0.0,4.3,0.0,,,0.00017999999999999998,5.9999999999999995e-05,0.0006,0.00017,8.999999999999999e-05,,1.83e-05,0.0,0.0012,0.0,0.00011,,,0.03,0.28,0.016,,0.0011,0.001,0.002,0.15,0.0,3e-07,,
"Lentille, décortiquée, sèche",,,27.0,48.0,1.5,334,0.3,0.3,0.5,,,2.2,0.0,10.4,0.0,,,0.00068,0.00017999999999999998,0.0022,0.00074,0.00032,,8.8e-05,0.0,0.0047,0.0,0.00029,,,0.083,0.9,0.033,,0.003,0.0014,0.0056,0.39,0.0,7e-07,,
"Lentille, entière, cuite (sans adjonction de graisse ni de sel)",,,8.8,15.6,0.5,115,0.1,0.1,0.2,,,0.4,0.0,6.2,0.0,,,0.00013000000000000002,4e-05,0.0006,0.00028000000000000003,5.9999999999999995e-05,,2.75e-05,0.0,0.0015,0.0,0.0001,,,0.031,0.24,0.022,,0.0012,0.0011,0.0025,0.13,0.0,3e-07,,
"Lentille, entière, sèche",,,24.4,44.8,1.5,324,0.2,0.3,0.6,,,1.1,0.0,17.0,0.0,,,0.00053,0.00013000000000000002,0.0025,0.00139,0.00023,,0.00015,0.0,0.0068,0.0,0.00029,,,0.096,0.86,0.057,,0.0036,0.0017,0.008,0.4,0.0,7e-07,,
"Levure de bière, séchée",,,47.9,26.5,4.2,354,0.6,1.3,2.1,,,3.2,0.2,9.5,0.0,,,0.012,0.0038,0.045,0.0072,0.0044,,0.0032,0.0,0.0,0.0,0.0001,,,0.23,1.41,0.05,,0.008,0.077,0.018,1.9,0.0,4e-06,,
"Levure de boulangerie, pressée",,,16.7,1.1,1.2,96,0.2,0.4,0.6,,,0.0,0.1,6.9,0.0,,,0.00083,0.00139,0.00975,0.00229,0.00063,,0.000642,0.0,0.0,0.0,0.0001,,,0.041,0.57,0.016,,0.0024,0.022,0.0029,0.37,1e-06,6e-07,,
"Lieu noir, cru",,,19.3,0.0,0.8,84,0.2,0.1,0.2,,,0.0,0.1,0.0,0.071,,,5e-05,5e-05,0.002,0.00038,0.00017999999999999998,,1e-05,1.3e-06,0.0,8.000000000000001e-07,0.00076,,,0.014,0.44,0.008,,0.0003,0.04,0.0002,0.17,2.6e-05,8.5e-05,,
"Lièvre (moyenne), cru",,,22.0,0.0,1.9,105,0.6,0.2,0.9,,,0.0,0.1,0.0,0.065,,,8.999999999999999e-05,5.9999999999999995e-05,0.00807,0.0008,0.0003,,5e-06,1e-06,0.0,0.0,0.0001,,,0.024,0.28,0.014,,0.0022,0.044,0.0028,0.21,1.7e-05,6e-07,,
Limburger/Münster,,,20.0,0.0,21.4,273,12.8,5.0,0.9,,,0.0,1.9,0.0,0.064,,,1e-05,0.00046,0.00020999999999999998,0.00041999999999999996,0.00025,,5.34e-05,2.1800000000000003e-06,0.0,4.0000000000000003e-07,0.00038,,,0.015,0.09,0.23,,0.0019,0.76,0.0001,0.22,0.0,2e-05,,
"Limonade, avec arômes, sucrée",,,0.0,9.5,0.0,38,0.0,0.0,0.0,,,9.5,0.0,0.0,0.0,,,0.0,2e-05,2e-05,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,,0.011,0.008,0.005,,0.0,0.003,0.0001,0.001,0.0,1.8000000000000001e-06,,
"Liqueur aux oeufs, 16.5 vol%",,,4.0,28.0,7.0,285,2.0,2.9,1.0,,,28.0,0.0,0.0,0.15,,,7.000000000000001e-05,0.00017,5.9999999999999995e-05,0.00106,8.999999999999999e-05,,4e-05,5e-07,0.0003,2e-06,0.00054,,,0.004,0.014,0.014,,0.0005,0.005,0.0007,0.05,0.0,1e-06,,
"Litchi, cru",,,1.1,16.1,0.5,77,0.0,0.0,0.0,,,15.7,0.0,2.0,0.0,,,2e-05,1e-05,0.00106,5.9999999999999995e-05,0.00011999999999999999,,2.83e-05,0.0,0.0192,0.0,8e-05,,,0.018,0.2,0.0036,,0.0002,0.005,0.0003,0.027,0.0,1.6000000000000001e-06,,
Luganiga,,,21.7,0.5,22.4,292,8.3,10.6,2.1,,,0.5,2.5,0.0,0.068,,,0.0007099999999999999,0.00022,0.00517,0.00063,0.00041999999999999996,,2.7e-06,2.4900000000000003e-06,0.0584,0.0,0.00047999999999999996,,,0.025,0.3,0.0038,,0.0024,0.99,0.0013,0.15,0.0,1.2e-06,,
Macaron à la noix de coco,,,6.9,35.1,38.9,549,33.8,1.5,0.2,,,35.1,0.2,15.7,0.0,,,2e-05,7.000000000000001e-05,0.00039,4e-05,5.9999999999999995e-05,,1.4e-05,6e-08,0.0,0.0,5e-05,,,0.066,0.48,0.0083,,0.0009,0.098,0.0018,0.12,6.5999999999999995e-06,5.3e-06,,
Macaron aux noisettes,,,12.2,37.5,37.0,544,2.6,29.0,3.8,,,33.0,0.2,6.0,0.0,,,0.00029,0.0001,0.00083,0.0010400000000000001,0.00032,,4.86e-05,6e-08,0.0012,0.0,0.0099,,,0.1,0.48,0.1,,0.0018,0.085,0.0023,0.2,2.6e-06,5.5e-06,,
"Macaronis de l'alpage, préparés",,,6.0,17.8,9.0,180,5.3,2.1,0.5,,,1.3,1.1,1.7,0.026,,,4e-05,8.999999999999999e-05,0.00069,0.00025,8e-05,,1.0199999999999999e-05,2.2e-07,0.004900000000000001,2.0000000000000002e-07,0.00020999999999999998,,,0.021,0.17,0.12,,0.0008,0.44,0.0003,0.12,0.0,6.5999999999999995e-06,,
"Macédoine de fruits, au sirop, en conserve, égouttée",,,0.6,17.3,0.2,77,0.0,0.0,0.1,,,16.2,0.0,1.8,0.0,,,1e-05,2e-05,0.00032,0.00011,2e-05,,4.5e-06,0.0,0.0040999999999999995,0.0,0.0005200000000000001,,,0.0074,0.1,0.008199999999999999,,0.0001,0.001,0.0001,0.015,9.000000000000001e-07,1.8000000000000001e-06,,
"Macédoine de fruits, avec édulcorant, en conserve, égouttée",,,0.7,9.5,0.2,47,0.0,0.0,0.1,,,8.4,0.0,2.0,0.0,,,2e-05,2e-05,0.00035,0.00011999999999999999,2e-05,,4.8e-06,0.0,0.0044,0.0,0.0005600000000000001,,,0.008,0.11,0.0087,,0.0001,0.001,0.0002,0.016,9.000000000000001e-07,2e-06,,
"Mâche, crue",,,2.0,0.8,0.2,18,0.1,0.0,0.1,,,0.8,0.0,2.3,0.0,,,8e-05,7.000000000000001e-05,0.00037,0.00025,8.999999999999999e-05,,4.8200000000000006e-05,0.0,0.0245,0.0,0.0,,,0.019,0.33,0.041,,0.0001,0.004,0.0004,0.03,0.0,3.5e-05,,
Madeleine (à l'huile végétale),,,7.9,55.1,20.0,434,2.5,7.8,8.3,,,27.8,0.6,1.2,0.097,,,7.000000000000001e-05,7.000000000000001e-05,0.00013000000000000002,0.0006,2.9999999999999997e-05,,1.12e-05,3.6e-07,0.0,8.000000000000001e-07,0.00492,,,0.0087,0.11,0.016,,0.0005,0.24,0.0007,0.078,7.2000000000000005e-06,1.1e-05,,
Madeleine (au beurre),,,7.3,51.3,24.8,460,13.9,6.2,1.7,,,27.8,0.6,1.1,0.159,,,5.9999999999999995e-05,7.000000000000001e-05,0.00011,0.0005899999999999999,2.9999999999999997e-05,,1.09e-05,3.6e-07,0.0,1.1e-06,0.0008100000000000001,,,0.008,0.099,0.016,,0.0006,0.24,0.0007,0.075,7.1e-06,1.1e-05,,
"Maïs doux, à la vapeur (sans adjonction de sel)",,,3.5,13.6,1.9,92,0.3,0.6,1.0,,,5.5,0.0,3.2,0.0,,,0.00014000000000000001,8e-05,0.00164,0.0005200000000000001,0.00015,,2.25e-05,0.0,0.0058,0.0,0.0,,,0.038,0.3,0.0043,,0.0004,0.0029,0.0006,0.098,6e-07,5e-07,,
"Maïs doux  (conserve), réchauffé (sans adjonction de sel)",,,3.1,18.6,1.7,107,0.3,0.3,0.5,,,7.0,0.7,2.3,0.0,,,2.9999999999999997e-05,8e-05,0.0011899999999999999,0.00045,8e-05,,2.11e-05,0.0,0.0008,0.0,0.00035,,,0.021,0.18,0.004,,0.0005,0.27,0.0005,0.07,0.0,0.0,,
"Maïs doux, cru",,,3.2,12.6,1.8,85,0.3,0.5,0.9,,,5.1,0.0,3.0,0.0,,,0.00015,8e-05,0.0018,0.00054,0.00016,,3.3e-05,0.0,0.0068,0.0,0.0,,,0.037,0.31,0.004,,0.0004,0.003,0.0007,0.091,6e-07,5e-07,,
"Maïs doux (grains), conserve",,,3.0,18.2,1.7,105,0.3,0.3,0.5,,,6.9,0.8,2.3,0.0,,,4e-05,8e-05,0.0014,0.0005,8.999999999999999e-05,,3.3e-05,0.0,0.001,0.0,0.00034,,,0.022,0.2,0.004,,0.0005,0.3,0.0006,0.069,0.0,0.0,,
Maïs doux (petits épis) au vinaigre,,,3.4,21.0,1.4,119,0.2,0.4,0.6,,,2.0,0.0,4.2,0.0,,,0.00022,7.000000000000001e-05,0.0017,0.0007,0.0001,,5e-05,0.0,0.007,0.0,0.0007,,,0.033,0.25,0.003,,0.0,0.017,0.0006,0.1,0.0,0.0,,
"Mandarine, crue",,,0.8,9.2,0.2,45,0.0,0.1,0.1,,,8.6,0.0,1.7,0.0,,,8.999999999999999e-05,2.9999999999999997e-05,0.00032,0.00019,5.9999999999999995e-05,,1.8100000000000003e-05,0.0,0.0394,0.0,0.00020999999999999998,,,0.009300000000000001,0.14,0.023,,0.0001,0.001,0.0001,0.018,2.4e-06,1e-06,,
"Mangue, crue",,,0.6,14.3,0.6,68,0.1,0.2,0.1,,,12.9,0.0,1.6,0.0,,,2.9999999999999997e-05,4e-05,0.0005,0.00017999999999999998,5.9999999999999995e-05,,5.04e-05,0.0,0.0373,0.0,0.001,,,0.009,0.15,0.015,,0.0001,0.004,0.0001,0.013,2.0000000000000002e-07,1.6000000000000001e-06,,
"Mangue, séchée",,,2.9,61.1,2.2,293,0.5,0.9,0.4,,,59.9,0.1,8.4,0.0,,,8e-05,0.00011999999999999999,0.00197,0.00055,0.00027,,0.000142,0.0,0.0367,0.0,0.00442,,,0.088,0.84,0.059,,0.0006,0.025,0.002,0.064,2e-06,8e-06,,
"Manioc, racine, crue",,,1.4,36.3,0.3,157,0.1,0.1,0.0,,,1.7,0.0,1.8,0.0,,,8.999999999999999e-05,5e-05,0.00085,0.00011,8.999999999999999e-05,,2.7e-05,0.0,0.0206,0.0,0.00019,,,0.021,0.27,0.016,,0.0003,0.014,0.0005,0.027,7e-07,2e-06,,
"Manioc, racine, cuite (sans adjonction de sel)",,,1.4,33.8,0.3,147,0.1,0.1,0.0,,,1.6,0.0,1.8,0.0,,,7.000000000000001e-05,4e-05,0.00064,8e-05,7.000000000000001e-05,,1.7e-05,0.0,0.0144,0.0,0.00019,,,0.019,0.22,0.015,,0.0003,0.011,0.0005,0.025,6e-07,1.8000000000000001e-06,,
"Margarine, 35 - 40 % de matière grasse",,,0.3,1.1,39.0,357,11.0,18.0,10.0,,,0.4,0.3,0.0,0.001,,,5e-05,2.9999999999999997e-05,5e-05,5e-05,5e-05,,5e-06,1.0000000000000001e-07,0.0,4.6e-06,0.009460000000000001,,,0.0007,0.2,0.0022,,0.0,0.12,0.0,0.016,0.0,1e-06,,
"Margarine, sans beurre, 70 - 80 % de matière grasse",,,0.5,0.2,77.0,696,23.8,37.3,14.0,,,0.1,0.2,0.0,0.0,,,1e-05,2.9999999999999997e-05,0.00020999999999999998,8e-05,0.0,,2e-06,3e-08,0.0,3.2999999999999997e-06,0.011800000000000001,,,0.0018,0.042,0.01,,0.0,0.08,0.0001,0.023,0.0,1.5e-06,,
Mascarpone,,,4.5,4.1,44.5,435,29.5,11.7,1.9,,,4.1,0.2,0.0,0.123,,,1e-05,0.00026000000000000003,0.0001,0.00041,4e-05,,1.1e-05,3.3e-07,0.0,5e-07,0.001,,,0.0,0.053,0.068,,0.0004,0.086,0.0002,0.097,0.0,2.9e-05,,
Massepain,,,8.0,68.6,17.6,474,1.5,12.0,3.3,,,68.6,0.0,4.9,0.0,,,7.000000000000001e-05,0.0002,0.00136,0.00019,5e-05,,3.1e-05,0.0,0.0003,0.0,0.008490000000000001,,,0.072,0.27,0.082,,0.0009,0.002,0.0015,0.15,0.0,7e-07,,
Mayonnaise,,,1.4,2.6,75.2,693,7.3,33.4,31.2,,,1.0,1.4,0.3,0.07,,,4e-05,4e-05,0.00014000000000000001,0.00023,2.9999999999999997e-05,,1.6e-05,3.9e-07,0.0005,5e-07,0.04325,,,0.0064,0.028,0.018,,0.0001,0.55,0.0003,0.023,0.0,3e-05,,
"Mayonnaise, à l'huile de colza, faite maison",,,2.4,0.1,86.9,792,7.0,51.3,24.0,,,0.1,0.4,0.0,0.184,,,2.9999999999999997e-05,8.999999999999999e-05,1e-05,0.00067,5e-05,,1.84e-05,5e-07,0.0011,8.000000000000001e-07,0.0255,,,0.002,0.021,0.02,,0.0006,0.15,0.0008,0.082,7e-06,1.7e-05,,
"Mayonnaise, à valeur énergétique réduite",,,0.9,3.3,34.5,327,4.6,6.7,19.6,,,0.0,0.7,0.0,0.131,,,5e-05,0.00016,0.00011999999999999999,0.0007099999999999999,5.9999999999999995e-05,,2.6e-05,6e-07,0.0046,6e-07,0.01657,,,0.012,0.088,0.066,,0.0006,0.28,0.001,0.14,0.0,5.3e-06,,
"Mélange pour muesli coquant, enrichi en vitamines et minéraux",,,10.3,63.4,11.9,420,2.9,3.8,4.3,,,17.0,0.5,9.1,0.0,,,0.0009,0.0012,0.0134,0.005,0.0012,,0.0003063,2.1000000000000002e-06,0.0665,2.5e-06,0.01,,,0.13,0.3,0.18,,0.0019,0.2,0.0043,0.26,0.0,1.5e-06,,
"Mélange pour muesli croquant, avec chocolat",,,9.0,59.0,17.4,443,5.2,4.9,5.4,,,19.6,0.3,7.2,0.0,,,0.00015,5e-05,0.00044,0.00027,8.999999999999999e-05,,1.06e-05,0.0,0.0002,0.0,0.00368,,,0.082,0.32,0.037,,0.002,0.13,0.0027,0.25,0.0,1.2e-06,,
"Mélange pour muesli croquant, avec fruits à coque et graines oléagineuses, sucré ",,,11.3,56.2,16.2,432,3.2,5.4,5.6,,,15.0,0.3,8.2,0.0,,,0.00022,8.999999999999999e-05,0.00115,0.0004,0.00013000000000000002,,2.4100000000000003e-05,0.0,0.0002,0.0,0.004940000000000001,,,0.1,0.33,0.046,,0.0023,0.12,0.0026,0.31,0.0,1.6000000000000001e-06,,
"Mélange pour muesli croquant, avec fruits, sucré",,,8.7,60.0,15.1,426,3.5,3.7,6.2,,,18.6,0.4,7.7,0.0,,,0.00016,4e-05,0.00092,0.00034,0.00011,,1.55e-05,0.0,0.0022,0.0,0.00447,,,0.071,0.27,0.03,,0.0018,0.17,0.0021000000000000003,0.24,0.0,1.6000000000000001e-06,,
"Mélange pour muesli croquant, sucré (moyenne)",,,9.4,58.8,15.9,432,3.8,4.4,5.8,,,17.9,0.4,7.7,0.0,,,0.00017,5.9999999999999995e-05,0.00086,0.00034,0.00011,,1.64e-05,0.0,0.0012,0.0,0.00439,,,0.082,0.3,0.036,,0.0019,0.14,0.0023,0.26,0.0,1.5e-06,,
"Mélange pour muesli, flocons de céréales avec fruits et fruits à coque, non sucré",,,11.3,57.4,8.3,372,1.4,2.9,2.5,,,11.6,0.0,10.8,0.0,,,0.00033,8.999999999999999e-05,0.0021000000000000003,0.00063,0.0002,,4.1700000000000004e-05,0.0,0.004200000000000001,0.0,0.00256,,,0.11,0.45,0.055,,0.0024,0.013,0.0031,0.32,0.0,2.4e-06,,
"Mélange pour muesli, flocons de céréales avec fruits et fruits à coque, sucré",,,11.4,62.3,5.6,365,0.7,1.7,1.7,,,10.5,0.1,10.1,0.0,,,0.00031,5.9999999999999995e-05,0.00185,0.00058,0.00016,,3.54e-05,0.0,0.0014,0.0,0.00132,,,0.1,0.38,0.045,,0.0024,0.033,0.0028,0.33,0.0,2.2e-06,,
"Mélasse, sirop de mélasse",,,1.2,67.2,0.0,274,0.0,0.0,0.0,,,67.2,0.2,0.0,0.0,,,8e-05,0.0001,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,,0.14,1.47,0.5,,0.0009,0.096,0.0092,0.031,0.0,0.0,,
"Melon, à chaire orange, cru",,,1.1,14.8,0.1,62,0.0,0.0,0.0,,,10.6,0.1,1.3,0.0,,,5e-05,2e-05,0.00082,0.00011999999999999999,8e-05,,3.7e-05,0.0,0.0419,0.0,8e-05,,,0.016,0.38,0.011,,0.0002,0.024,0.0002,0.017,5e-07,2e-06,,
"Menthe, crue",,,3.8,5.3,0.7,49,0.1,0.0,0.4,,,5.2,0.0,3.0,0.0,,,0.00011999999999999999,0.00033,0.0011,0.00019,5e-05,,0.00011,0.0,0.031,0.0,0.005,,,0.03,0.26,0.21,,0.0012,0.015,0.0095,0.075,0.0,4e-06,,
Meringue,,,5.0,94.0,0.5,401,0.0,0.0,0.0,,,94.0,0.3,0.0,0.0,,,0.0,0.00025,0.0001,0.0002,0.0,,0.0,0.0,0.0,0.0,0.0,,,0.005,0.09,0.004,,0.0,0.1,0.0002,0.022,0.0,0.0,,
Meringue (petite) au cacao,,,4.2,83.5,9.9,444,6.2,3.4,0.3,,,82.4,0.1,2.2,0.0,,,2.9999999999999997e-05,0.00014000000000000001,0.0002,0.00011999999999999999,2e-05,,4.4e-06,7e-08,0.0,0.0,0.0,,,0.041,0.29,0.018,,0.0007,0.046,0.0021000000000000003,0.046,4.8e-06,2.4e-06,,
"Meringue (petite), avec nappage de chocolat",,,5.2,71.5,19.4,486,12.1,6.6,0.7,,,70.2,0.3,2.0,0.006,,,5e-05,0.00026000000000000003,0.00029,0.00015,2.9999999999999997e-05,,5.6e-06,4e-08,0.0013,0.0,0.00011,,,0.047,0.45,0.12,,0.0011,0.11,0.0021000000000000003,0.13,0.0,9e-06,,
