name,brand,barcode,proteins,carbohydrates,fats,energy,saturated_fats,monounsaturated_fats,polyunsaturated_fats,omega3,omega6,sugars,salt,dietary_fiber,cholesterol,caffeine_milli,vitamin_a,vitamin_b1,vitamin_b2,vitamin_b3,vitamin_b5,vitamin_b6,vitamin_b7_micro,vitamin_b9,vitamin_b12,vitamin_c,vitamin_d,vitamin_e,vitamin_k_micro,manganese_milli,magnesium,potassium,calcium,copper_milli,zinc,sodium,iron,phosphorus,selenium,iodine,package_weight,serving_weight
"Schwarzwurzel, gedämpft (ohne Zugabe von Salz)",,,1.5,2.2,0.3,56,0.0,0.1,0.2,,,2.2,0.0,19.3,0.0,,,0.00011999999999999999,4e-05,0.00027,0.00020999999999999998,8.999999999999999e-05,,1.95e-05,0.0,0.0044,0.0,0.0008900000000000001,,,0.023,0.23,0.035,,0.0004,0.0027,0.001,0.086,2.0000000000000002e-07,2.0000000000000002e-07,,
"Schwarzwurzel, roh",,,1.4,2.1,0.3,54,0.0,0.1,0.2,,,2.1,0.0,18.5,0.0,,,0.00014000000000000001,4e-05,0.0003,0.00022,0.0001,,2.9199999999999998e-05,0.0,0.004900000000000001,0.0,0.0008,,,0.024,0.24,0.033,,0.0004,0.003,0.0011,0.082,2.0000000000000002e-07,2.0000000000000002e-07,,
"Schwein, Brustspitz, roh",,,17.9,0.0,18.6,239,7.2,8.9,1.8,,,0.0,0.1,0.0,0.059,,,0.0007,0.00031,0.005,0.0008900000000000001,0.00051,,2e-06,7e-07,0.0,4.0000000000000003e-07,0.00027,,,0.019,0.31,0.006,,0.0022,0.054,0.0007,0.17,0.0,1.1e-06,,
"Schwein, Eckstück, Plätzli, gebraten (ohne Zusatz von Fett und Salz)",,,33.0,0.0,3.3,162,0.9,1.2,0.4,,,0.0,0.2,0.0,0.097,,,0.00062,0.00025,0.00496,0.0008399999999999999,0.00035999999999999997,,1.18e-05,1.23e-06,0.0,0.0,0.00075,,,0.027,0.27,0.012,,0.004,0.094,0.0026,0.22,1.8e-05,1.5e-06,,
"Schwein, Eckstück, roh",,,22.6,0.0,2.7,115,0.7,1.0,0.4,,,0.0,0.2,0.0,0.063,,,0.0008,0.00019,0.0043,0.00068,0.00039,,9e-06,1e-06,0.0,0.0,0.00057,,,0.021,0.29,0.009,,0.0026,0.072,0.0017,0.17,1.1e-05,1e-06,,
"Schweinefleisch (Durchschnitt exkl. Innereien, Kotelett, Haxe), roh",,,21.4,0.0,8.3,160,2.9,3.6,0.8,,,0.0,0.2,0.0,0.063,,,0.00083,0.0002,0.00463,0.0008100000000000001,0.00049,,3.4e-06,7.7e-07,0.0,3e-07,0.00031,,,0.021,0.33,0.006,,0.0027,0.064,0.001,0.18,0.0,1.1e-06,,
Schweineschmalz,,,0.0,0.0,100.0,900,38.4,43.8,12.1,,,0.0,0.0,0.0,0.085,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,2.5e-06,0.0016,,,0.0,0.001,0.0,,0.0001,0.001,0.0,0.0,0.0,9.699999999999999e-06,,
"Schwein, Filet, gebraten (ohne Zusatz von Fett und Salz)",,,29.3,0.0,4.0,153,1.6,1.8,0.3,,,0.0,0.4,0.0,0.09,,,0.00069,0.00031,0.0044800000000000005,0.001,0.00038,,4.7e-06,7.8e-07,0.0,8.000000000000001e-07,0.00011999999999999999,,,0.03,0.35,0.01,,0.0028,0.15,0.0017,0.27,0.0,1.4e-06,,
"Schwein, Filet, roh",,,22.2,0.0,3.6,121,1.4,1.6,0.3,,,0.0,0.3,0.0,0.065,,,0.001,0.00026000000000000003,0.0043,0.0009,0.00045,,4e-06,7e-07,0.0,7e-07,0.0001,,,0.025,0.42,0.008,,0.002,0.13,0.0012,0.23,0.0,1e-06,,
"Schwein, Gehacktes, roh",,,20.5,0.0,8.5,159,3.1,4.2,0.8,,,0.0,0.1,0.0,0.063,,,0.0008399999999999999,0.00016,0.0049299999999999995,0.0007,0.00039,,4e-06,8.000000000000001e-07,0.0,4.0000000000000003e-07,0.00027,,,0.019,0.33,0.004200000000000001,,0.0027,0.046,0.0011,0.18,0.0,1e-06,,
"Schwein, Geschnetzeltes, gebraten (ohne Zusatz von Fett und Salz)",,,29.8,0.0,6.4,176,1.9,2.6,0.7,,,0.0,0.2,0.0,0.097,,,0.00044,0.00016,0.00474,0.00092,0.0006,,2.5e-06,8.2e-07,0.0,5e-07,0.00034,,,0.025,0.3,0.0057,,0.0035,0.06,0.001,0.24,1.5e-05,1.4e-06,,
"Schwein, Geschnetzeltes, roh",,,21.3,0.0,5.4,134,1.6,2.2,0.6,,,0.0,0.1,0.0,0.066,,,0.0006,0.00013000000000000002,0.0043,0.00078,0.00068,,2e-06,7e-07,0.0,4.0000000000000003e-07,0.00027,,,0.02,0.34,0.0043,,0.0024,0.048,0.0007,0.19,1e-05,1e-06,,
"Schwein, Hals, Steak, gebraten (ohne Zusatz von Fett und Salz)",,,26.4,0.0,16.6,255,6.4,7.7,1.7,,,0.0,0.1,0.0,0.088,,,0.00066,0.00013000000000000002,0.00447,0.0010500000000000002,0.00039,,2.5e-06,8.2e-07,0.0,5e-07,0.00034,,,0.023,0.29,0.005,,0.0040999999999999995,0.059,0.0013,0.22,2.4e-05,1.7e-06,,
"Schwein, Hals, Steak, roh",,,18.9,0.0,14.1,203,5.5,6.5,1.4,,,0.0,0.1,0.0,0.06,,,0.0009,0.0001,0.00405,0.0008900000000000001,0.00044,,2e-06,7e-07,0.0,4.0000000000000003e-07,0.00027,,,0.018,0.33,0.0038,,0.0028,0.047,0.0009,0.18,1.6e-05,1.1e-06,,
"Schwein, Haxe, geschmort (ohne zusatz von Fett und Salz)",,,36.6,0.9,9.9,239,3.5,4.4,1.0,,,0.0,0.1,0.0,0.108,,,0.00061,0.00026000000000000003,0.00379,0.00053,0.00034,,3.2000000000000003e-06,1.85e-06,0.0,0.0,0.0005899999999999999,,,0.025,0.25,0.0026,,0.0024,0.057,0.0017,0.17,0.0,1.5e-06,,
"Schwein, Haxe, roh",,,25.6,0.7,7.6,173,2.7,3.4,0.8,,,0.0,0.2,0.0,0.07,,,0.0008900000000000001,0.00023,0.0049299999999999995,0.00069,0.00049,,3e-06,2e-06,0.0,0.0,0.00045,,,0.025,0.3,0.002,,0.002,0.074,0.0011,0.17,0.0,1e-06,,
"Schwein, Kotelett, gebraten (ohne Zusatz von Fett und Salz)",,,31.3,0.0,12.8,240,4.8,5.8,1.3,,,0.0,0.1,0.0,0.086,,,0.00065,0.00020999999999999998,0.0057599999999999995,0.0009699999999999999,0.00065,,2.6e-06,8.6e-07,0.0,5e-07,0.00035,,,0.027,0.32,0.0068,,0.0022,0.056,0.0006,0.26,2.6e-05,1.7e-06,,
"Schwein, Kotelett, roh",,,21.4,0.0,10.4,179,3.9,4.7,1.0,,,0.0,0.1,0.0,0.056,,,0.0008399999999999999,0.00016,0.0049900000000000005,0.00079,0.0007,,2e-06,7e-07,0.0,4.0000000000000003e-07,0.00027,,,0.021,0.35,0.004900000000000001,,0.0014,0.043,0.0004,0.2,1.7e-05,1.1e-06,,
"Schwein, Leber, roh",,,20.7,0.9,4.9,131,1.7,0.5,1.4,,,0.0,0.2,0.0,0.354,,,0.00031,0.0032,0.016,0.0068,0.0005899999999999999,,0.000136,3.9e-05,0.023,0.0,0.0006,,,0.023,0.36,0.0076,,0.0065,0.077,0.018,0.41,5.6e-05,1.4e-05,,
"Schwein, Nierstück, roh",,,22.9,0.0,5.1,138,2.0,2.4,0.6,,,0.0,0.1,0.0,0.056,,,0.0009,0.0001,0.0043,0.0008900000000000001,0.0005899999999999999,,2e-06,7e-07,0.0,4.0000000000000003e-07,0.00027,,,0.021,0.37,0.0037,,0.0013,0.038,0.0004,0.2,1.3e-05,1.2e-06,,
"Schwein, Runder Mocken, roh",,,20.6,0.0,4.9,127,1.7,2.5,0.6,,,0.0,0.1,0.0,0.065,,,0.0008399999999999999,0.00016,0.00639,0.0008900000000000001,0.00054,,2e-06,7e-07,0.0,4.0000000000000003e-07,0.00027,,,0.019,0.35,0.0037,,0.0025,0.045,0.0007,0.19,0.0,1.1e-06,,
Schweinsbratwurst,,,16.2,0.5,18.8,236,7.4,8.8,1.8,,,0.5,1.9,0.0,0.067,,,0.00047999999999999996,0.00011999999999999999,0.0047,0.0007,0.00020999999999999998,,2.5e-06,4.0000000000000003e-07,0.0022,0.0,0.0,,,0.018,0.26,0.01,,0.0021000000000000003,0.76,0.001,0.16,8.3e-06,0.0,,
"Schweinsbratwurst, gebraten (ohne Zusatz von Fett und Salz)",,,19.8,0.6,22.3,283,8.7,10.4,2.1,,,0.6,2.1,0.0,0.083,,,0.00045,0.00014000000000000001,0.0049900000000000005,0.00074,0.0002,,2.7e-06,4.5000000000000003e-07,0.0022,0.0,0.0,,,0.022,0.28,0.013,,0.0026,0.86,0.0013,0.19,1e-05,0.0,,
"Schwein, Schulter, Braten ""medium"", im Ofen gebraten (ohne Zugabe von Fett und Salz)",,,29.6,0.0,9.3,202,1.9,2.5,0.7,,,0.0,0.2,0.0,0.092,,,0.00053,0.00034,0.004,0.00055,0.0004,,2.8999999999999998e-06,9.7e-07,0.0,0.0,0.00046,,,0.026,0.24,0.0085,,0.0067,0.075,0.0015,0.15,0.0,1.3e-06,,
"Schwein, Schulter, Braten, roh",,,24.6,0.0,9.2,181,1.9,2.5,0.7,,,0.0,0.2,0.0,0.073,,,0.0007,0.00031,0.00405,0.00054,0.0005,,2.7e-06,9.000000000000001e-07,0.0,0.0,0.00043,,,0.023,0.26,0.0081,,0.0053,0.068,0.0013,0.14,0.0,1e-06,,
"Schwein, Schulter, Braten ""well done"", im Ofen gebraten (ohne Zugabe von Fett und Salz)",,,32.5,0.0,10.2,221,2.1,2.8,0.8,,,0.0,0.2,0.0,0.101,,,0.00058,0.00037,0.00439,0.0006,0.00044,,3.2000000000000003e-06,1.06e-06,0.0,0.0,0.00051,,,0.028,0.26,0.009300000000000001,,0.0074,0.083,0.0016,0.17,0.0,1.4e-06,,
"Schweinspiccata, zubereitet",,,22.9,5.5,12.4,226,3.2,6.2,1.5,,,0.1,0.9,0.3,0.153,,,0.00034,0.00022,0.0025099999999999996,0.00101,0.00020999999999999998,,2e-05,1.12e-06,0.0,8.000000000000001e-07,0.00103,,,0.021,0.2,0.1,,0.0027,0.35,0.0019,0.22,0.0,1.5e-05,,
"Schweinsragout mit Sauce, zubereitet",,,11.5,3.0,5.1,105,1.2,3.1,0.6,,,1.2,0.8,0.6,0.036,,,0.00019,0.00014000000000000001,0.00146,0.00027,0.00011999999999999999,,7e-06,2.4e-07,0.0007,2.0000000000000002e-07,0.00075,,,0.009,0.14,0.0091,,0.0012,0.3,0.0005,0.077,0.0,1e-06,,
Schweinswurst,,,16.2,0.5,22.4,268,9.0,10.4,1.9,,,0.5,2.3,0.0,0.061,,,0.00029,0.00013000000000000002,0.004,0.0006,0.00016,,0.0,8.000000000000001e-07,0.0346,0.0,0.0,,,0.017,0.26,0.01,,0.0023,0.93,0.001,0.19,8.400000000000001e-06,0.0,,
"Schwein, Voressen, roh",,,20.9,0.0,5.7,135,2.1,2.9,0.6,,,0.0,0.1,0.0,0.063,,,0.0007,0.00031,0.0049299999999999995,0.00078,0.00039,,2e-06,7e-07,0.0,4.0000000000000003e-07,0.0005200000000000001,,,0.019,0.34,0.0047,,0.0025,0.046,0.0008,0.19,0.0,8.000000000000001e-07,,
"Seehecht, roh",,,17.0,0.0,0.6,74,0.1,0.2,0.2,,,0.0,0.2,0.0,0.05,,,5e-05,8e-05,0.0014299999999999998,0.00019,0.00017999999999999998,,1.2e-05,2.1000000000000002e-06,0.0015,0.0,0.0002,,,0.025,0.32,0.025,,0.0004,0.077,0.0007,0.19,2.2e-05,0.00012,,
"Seelachs, roh",,,19.3,0.0,0.8,84,0.2,0.1,0.2,,,0.0,0.1,0.0,0.071,,,5e-05,5e-05,0.002,0.00038,0.00017999999999999998,,1e-05,1.3e-06,0.0,8.000000000000001e-07,0.00076,,,0.014,0.44,0.008,,0.0003,0.04,0.0002,0.17,2.6e-05,8.5e-05,,
"Seezunge, roh",,,18.7,0.0,0.6,80,0.1,0.1,0.2,,,0.0,0.3,0.0,0.05,,,7.000000000000001e-05,5e-05,0.0035,0.0003,0.00031,,1e-05,8.000000000000001e-07,0.002,8e-06,0.00103,,,0.025,0.35,0.029,,0.0001,0.12,0.0006,0.27,2.3e-05,2.5e-05,,
Seitan,,,28.0,3.0,7.2,193,0.6,3.4,1.8,,,0.7,1.3,2.3,0.0,,,5e-05,5e-05,0.00020999999999999998,8.999999999999999e-05,2.9999999999999997e-05,,1.66e-05,0.0,0.0005,3e-07,0.00148,,,0.021,0.094,0.032,,0.0016,0.54,0.0016,0.087,2.1e-05,1.7e-05,,
"Sellerie-Piccata, zubereitet",,,5.4,8.4,8.2,136,2.2,4.1,1.0,,,1.5,0.3,3.5,0.066,,,5.9999999999999995e-05,0.0001,0.00025,0.00075,0.00015,,2.37e-05,3.1e-07,0.004200000000000001,5e-07,0.00058,,,0.015,0.39,0.095,,0.0007,0.13,0.0006,0.12,0.0,1.1e-05,,
"Selleriescheiben, paniert, zubereitet",,,4.7,15.4,5.7,139,0.7,3.5,0.9,,,1.9,0.3,4.0,0.045,,,8e-05,7.000000000000001e-05,0.00031,0.0007,0.00016,,2.42e-05,1.6e-07,0.0043,3e-07,0.00055,,,0.015,0.4,0.047,,0.0006,0.13,0.0007,0.088,0.0,7.4e-06,,
Semmeli,,,9.2,48.5,0.9,245,0.2,0.1,0.5,,,0.4,1.6,3.0,0.0,,,0.00014000000000000001,8.999999999999999e-05,0.00083,0.00034,0.00011,,3.7e-05,0.0,0.0,0.0,0.00035,,,0.022,0.15,0.01,,0.0008,0.65,0.001,0.091,2.5e-06,9.000000000000001e-07,,
Senf,,,7.1,3.8,7.7,124,0.5,4.1,2.7,,,2.6,4.1,5.3,0.0,,,0.00023999999999999998,4e-05,0.00115,0.00020999999999999998,2e-05,,1.8e-05,0.0,0.0005,0.0,0.00134,,,0.095,0.2,0.11,,0.0011,1.64,0.0017,0.21,0.0,2e-05,,
Sesamöl,,,0.0,0.0,100.0,900,14.9,40.2,40.0,,,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0014,,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,
"Sesamsamen, geschält",,,26.8,4.6,57.4,660,8.6,21.4,21.7,,,1.6,0.1,8.8,0.0,,,0.00083,0.00011999999999999999,0.0046,0.00035,0.00035,,0.000115,0.0,0.0,0.0,8e-05,,,0.35,0.47,0.037,,0.0058,0.026,0.0058,0.64,5.6e-05,5e-06,,
Sesamsamen ungeschält,,,23.1,4.0,53.8,619,7.4,19.4,21.1,,,1.2,0.0,13.3,0.0,,,0.00075,0.00022,0.00461,0.00034,0.00034,,0.000171,0.0,0.0,0.0,8e-05,,,0.33,0.5,0.93,,0.0055,0.001,0.0077,0.62,2e-05,5e-06,,
"Sherry, 18.5 vol%",,,0.1,3.6,0.0,118,0.0,0.0,0.0,,,3.6,0.0,0.0,0.0,,,0.0,1e-05,8e-05,4e-05,2e-05,,1e-06,1.0000000000000001e-07,0.0,0.0,0.0,,,0.008,0.089,0.009,,0.0003,0.006,0.0005,0.007,0.0,1e-05,,
"Siedfleischsalat, zubereitet",,,15.0,1.5,14.9,201,3.5,7.9,2.8,,,1.2,0.8,0.5,0.045,,,2.9999999999999997e-05,8.999999999999999e-05,0.0025800000000000003,0.00035,0.00020999999999999998,,1.15e-05,6.7e-07,0.0073,3e-07,0.00276,,,0.013,0.2,0.011,,0.0033,0.31,0.0014,0.1,0.0,2.8999999999999998e-06,,
"Silberzwiebel, in Essig eingelegt",,,0.9,4.9,0.2,28,0.0,0.0,0.1,,,3.5,1.1,1.3,0.0,,,2e-05,0.0,0.0001,0.0,0.0001,,1.4e-05,0.0,0.0,0.0,0.00031,,,0.0,0.093,0.022,,0.0001,0.45,0.0002,0.023,0.0,0.0,,
Sirup unverdünnt,,,0.1,70.6,0.1,286,0.0,0.0,0.1,,,70.3,0.0,0.7,0.0,,,1e-05,1e-05,7.000000000000001e-05,2.9999999999999997e-05,2e-05,,2e-06,0.0,0.004,0.0,0.00016,,,0.002,0.049,0.003,,0.0001,0.001,0.0004,0.004,0.0,7e-07,,
Sirup zubereitet (verdünnt im Verhältnis 1:5.5),,,0.0,13.5,0.0,55,0.0,0.0,0.0,,,13.4,0.0,0.1,0.0,,,0.0,0.0,1e-05,1e-05,0.0,,4.0000000000000003e-07,0.0,0.0008,0.0,2.9999999999999997e-05,,,0.0012,0.0094,0.0062,,0.0,0.001,0.0001,0.0008,0.0,1.0000000000000001e-07,,
"Sojabohne, gekocht (ohne Zugabe von Fett und Salz)",,,15.0,3.3,7.3,157,1.0,1.5,4.3,,,2.6,0.0,8.8,0.0,,,0.00027,0.00014000000000000001,0.0007,0.00037,0.00028000000000000003,,5e-05,0.0,0.008199999999999999,0.0,0.00023,,,0.075,0.54,0.072,,0.0015,0.002,0.0022,0.2,0.0,2.5e-06,,
"Sojabohne, getrocknet",,,38.2,8.7,18.3,396,2.4,3.7,10.7,,,6.8,0.0,22.0,0.0,,,0.00103,0.00046,0.0027,0.0017,0.001,,0.00025,0.0,0.034,0.0,0.00064,,,0.22,1.8,0.2,,0.004200000000000001,0.0047,0.0066,0.55,0.0,6.3e-06,,
"Sojagetränk, nature",,,3.6,1.5,2.1,40,0.3,0.4,1.1,,,1.4,0.1,0.6,0.0,,,4e-05,1e-05,0.00017,0.00011999999999999999,4e-05,,1.77e-05,0.0,0.0,0.0,0.00020999999999999998,,,0.02,0.16,0.012,,0.0003,0.023,0.0005,0.05,1e-06,1.3e-06,,
"Sojagetränk, nature, mit Calcium and Vitaminen angereichert",,,3.6,1.5,2.1,40,0.3,0.4,1.1,,,1.4,0.1,0.6,0.0,,,4e-05,0.00016,0.00017,0.00011999999999999999,4e-05,,1.77e-05,2.9e-07,0.0,6e-07,0.00020999999999999998,,,0.02,0.16,0.12,,0.0003,0.023,0.0005,0.081,1e-06,1.3e-06,,
"Sojamehl, entfettet",,,51.5,7.5,1.2,296,0.2,0.2,0.7,,,7.4,0.1,24.5,0.0,,,0.00069,0.00025,0.0026,0.00198,0.00057,,0.000303,0.0,0.0,0.0,4e-05,,,0.3,2.4,0.24,,0.0025,0.02,0.0092,0.67,1.7e-06,8.000000000000001e-07,,
"Sojamehl, vollfett",,,40.8,17.3,22.4,470,2.7,3.8,12.4,,,6.1,0.0,18.0,0.0,,,0.00038,0.00026000000000000003,0.0019,0.0017900000000000001,0.0004,,0.000245,0.0,0.0,0.0,0.00239,,,0.25,1.87,0.18,,0.0040999999999999995,0.001,0.008400000000000001,0.67,7e-06,5e-07,,
Sojaöl,,,0.0,0.0,100.0,900,14.7,22.1,60.3,,,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0060999999999999995,,,0.0,0.001,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,
Sojasauce,,,8.1,4.1,0.6,56,0.1,0.1,0.3,,,0.4,14.0,0.8,0.0,,,2.9999999999999997e-05,0.00017,0.0022,0.0003,0.00015,,1.4e-05,0.0,0.0,0.0,0.0,,,0.074,0.44,0.033,,0.0009,5.49,0.0015,0.17,5e-07,1e-06,,
"Sojasprossen, roh",,,5.5,4.7,1.0,55,0.1,0.1,0.7,,,4.6,0.1,2.4,0.0,,,8e-05,0.00016,0.0015,0.00049,8.999999999999999e-05,,0.00016,0.0,0.0096,0.0,0.0001,,,0.019,0.24,0.032,,0.001,0.03,0.0009,0.075,0.0,2e-06,,
Sonnenblumenkerne,,,25.1,3.6,54.5,621,5.4,19.8,23.5,,,3.4,0.0,8.0,0.0,,,0.00148,0.00035999999999999997,0.0083,0.00113,0.00057,,0.000227,0.0,0.001,0.0,0.03685,,,0.33,0.75,0.086,,0.0058,0.0036,0.005,0.67,9.9e-06,4e-06,,
Sonnenblumenöl,,,0.0,0.0,100.0,900,11.1,27.6,56.3,,,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.05695,,,0.0,0.001,0.001,,0.0001,0.001,0.0001,0.0,0.0,0.0,,
"Sonnenblumenöl HO (high oleic), raffiniert",,,0.0,0.0,100.0,900,9.9,83.7,3.8,,,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.04,,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,
"Sorbet, Frucht",,,0.2,32.1,0.0,137,0.0,0.0,0.0,,,32.1,0.0,0.4,0.0,,,2e-05,1e-05,7.000000000000001e-05,5e-05,1e-05,,5e-06,0.0,0.01,0.0,5e-05,,,0.004,0.041,0.012,,0.0001,0.001,0.0002,0.006,0.0,2.6e-06,,
"Spargel, grün, roh",,,1.9,3.1,0.3,26,0.1,0.0,0.2,,,1.9,0.0,1.8,0.0,,,0.00013000000000000002,0.00011999999999999999,0.00023999999999999998,0.00027,0.00011,,9.85e-05,0.0,0.0125,0.0,0.002,,,0.013,0.25,0.017,,0.0006,0.002,0.0004,0.059,6e-07,4e-06,,
"Spargel, weiss, roh",,,2.4,2.5,0.3,26,0.1,0.0,0.2,,,1.9,0.0,1.8,0.0,,,8.999999999999999e-05,0.00023,0.00098,0.00016,5.9999999999999995e-05,,6.12e-05,0.0,0.0177,0.0,0.00113,,,0.0089,0.19,0.016,,0.0004,0.0018,0.0004,0.041,6e-07,4e-06,,
"Spargel (weiss und grün), gedämpft (ohne Zugabe von Salz)",,,2.0,2.7,0.3,25,0.1,0.0,0.2,,,1.8,0.0,1.7,0.0,,,8.999999999999999e-05,0.00016,0.00049,0.00019,7.000000000000001e-05,,4.76e-05,0.0,0.0111,0.0,0.00113,,,0.009800000000000001,0.19,0.015,,0.0005,0.0018,0.0003,0.048,9.000000000000001e-07,4.8e-06,,
"Spargel (weiss und grün), roh ",,,2.2,2.8,0.3,26,0.1,0.0,0.2,,,1.9,0.0,1.8,0.0,,,0.00011999999999999999,0.00017999999999999998,0.00061,0.00022,8e-05,,7.94e-05,0.0,0.0148,0.0,0.00113,,,0.011,0.22,0.016,,0.0005,0.0021000000000000003,0.0004,0.05,1e-06,5e-06,,
Spätzli gebraten mit Butter,,,7.3,26.2,6.9,199,3.3,1.8,0.8,,,0.2,1.1,1.3,0.082,,,7.000000000000001e-05,5.9999999999999995e-05,0.00011,0.00046,7.000000000000001e-05,,1.05e-05,2.1e-07,0.0,6e-07,0.00047999999999999996,,,0.016,0.1,0.016,,0.0007,0.43,0.0009,0.086,5.2e-06,8.3e-06,,
"Spätzli, gekocht, abgetropft, hausgemacht",,,6.7,24.2,2.3,146,0.6,0.7,0.6,,,0.2,1.0,1.2,0.064,,,8e-05,5.9999999999999995e-05,0.00011,0.00053,7.000000000000001e-05,,1.39e-05,1.9e-07,0.0,5e-07,0.00041999999999999996,,,0.015,0.092,0.014,,0.0006,0.39,0.0009,0.078,4.8e-06,7.2999999999999996e-06,,
"Spinat, gedämpft (ohne Zugabe von Salz)",,,3.3,1.6,0.8,31,0.1,0.0,0.4,,,0.1,0.2,2.3,0.0,,,8e-05,0.00023999999999999998,0.00065,0.00026000000000000003,0.00023999999999999998,,7.45e-05,0.0,0.036899999999999995,0.0,0.00276,,,0.11,0.66,0.13,,0.0007,0.077,0.0019,0.058,6e-07,1.5e-05,,
"Spinatkuchen, gebacken (mit Blätterteig)",,,6.1,11.5,12.8,189,6.9,3.4,1.0,,,1.1,1.2,1.8,0.051,,,0.0001,0.00017,0.00064,0.00035,0.00015,,3.12e-05,1.1e-07,0.0154,4.0000000000000003e-07,0.00184,,,0.059,0.4,0.094,,0.0008,0.49,0.0014,0.085,0.0,1.2e-05,,
"Spinatkuchen, gebacken (mit Kuchenteig)",,,6.5,13.8,11.9,192,6.3,3.2,1.0,,,1.1,1.2,1.9,0.048,,,0.0001,0.00017,0.00065,0.00035999999999999997,0.00015,,3.15e-05,1.1e-07,0.0154,3e-07,0.00184,,,0.06,0.4,0.094,,0.0009,0.49,0.0014,0.089,0.0,1.2e-05,,
"Spinat, roh",,,2.6,1.3,0.6,25,0.1,0.0,0.4,,,0.1,0.2,1.9,0.0,,,7.000000000000001e-05,0.0002,0.00062,0.00023,0.00020999999999999998,,9.44e-05,0.0,0.051,0.0,0.0021000000000000003,,,0.089,0.59,0.1,,0.0006,0.069,0.0018,0.046,4.0000000000000003e-07,1.2e-05,,
"Spirituosen 40 vol% (z.B. Vodka, Gin)",,,0.0,0.0,0.0,234,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,,0.0,0.004,0.0,,0.0,0.003,0.0,0.004,0.0,0.0,,
Spitzbube (Mürbeteiggebäck mit Konfitüre),,,5.8,60.3,25.6,499,15.1,5.9,1.4,,,30.9,0.1,1.9,0.067,,,7.000000000000001e-05,4e-05,0.00035,0.00017,7.000000000000001e-05,,3.6000000000000003e-06,1e-08,0.001,4.0000000000000003e-07,0.00063,,,0.016,0.11,0.014,,0.0006,0.034,0.001,0.06,1.6000000000000001e-06,1e-06,,
"Stachelbeere, roh",,,0.8,7.1,0.2,39,0.0,0.0,0.1,,,7.1,0.0,3.0,0.0,,,2e-05,2e-05,0.00028000000000000003,0.00019,2e-05,,1.6e-05,0.0,0.040299999999999996,0.0,0.00061,,,0.015,0.2,0.029,,0.0002,0.002,0.0006,0.03,1.3e-06,1e-06,,
"Stangensellerie, gedämpft (ohne Zugabe von Salz)",,,0.6,2.4,0.2,19,0.0,0.0,0.0,,,1.3,0.2,2.2,0.0,,,2e-05,7.000000000000001e-05,0.00047,0.00023999999999999998,5.9999999999999995e-05,,3.6299999999999995e-05,0.0,0.0078,0.0,0.00014000000000000001,,,0.011,0.35,0.046,,0.0001,0.071,0.0001,0.024,0.0,1e-06,,
"Stangensellerie, roh",,,0.6,2.4,0.2,18,0.0,0.0,0.0,,,1.3,0.2,2.2,0.0,,,2.9999999999999997e-05,8e-05,0.00055,0.00027,5.9999999999999995e-05,,5.68e-05,0.0,0.009800000000000001,0.0,0.00013000000000000002,,,0.011,0.39,0.046,,0.0001,0.079,0.0001,0.024,0.0,1e-06,,
"Steinpilz, gedünstet (ohne Zugabe von Fett und Salz)",,,6.1,0.6,0.5,46,0.1,0.0,0.2,,,0.1,0.0,7.3,0.0,,,0.0003,0.00103,0.01428,0.0027,2.9999999999999997e-05,,1.83e-05,0.0,0.0017,3.7999999999999996e-06,0.00019,,,0.012,0.32,0.005,,0.0016,0.0064,0.001,0.098,0.0,4.2000000000000004e-06,,
"Steinpilz, roh",,,5.4,0.5,0.4,39,0.1,0.0,0.2,,,0.1,0.0,6.0,0.0,,,0.00032,0.00102,0.01464,0.0027,2.9999999999999997e-05,,2.5e-05,0.0,0.0019,3.1e-06,0.00016,,,0.012,0.34,0.004200000000000001,,0.0015,0.006,0.001,0.085,0.0,3.6000000000000003e-06,,
St. Galler Bürli (halbweiss),,,9.1,44.6,1.0,231,0.1,0.1,0.5,,,0.3,2.1,3.5,0.0,,,0.00015,7.000000000000001e-05,0.00078,0.00037,0.00017999999999999998,,2.07e-05,0.0,0.0,0.0,0.00027,,,0.037,0.14,0.016,,0.0012,0.84,0.0017,0.13,2.7e-06,1.2e-06,,
