name,brand,barcode,proteins,carbohydrates,fats,energy,saturated_fats,monounsaturated_fats,polyunsaturated_fats,omega3,omega6,sugars,salt,dietary_fiber,cholesterol_milli,caffeine_milli,vitamin_a_micro,vitamin_b1_milli,vitamin_b2_milli,vitamin_b3_milli,vitamin_b5_milli,vitamin_b6_milli,vitamin_b7_micro,vitamin_b9_micro,vitamin_b12_micro,vitamin_c_milli,vitamin_d_micro,vitamin_e_milli,vitamin_k_micro,manganese_milli,magnesium_milli,potassium_milli,calcium_milli,copper_milli,zinc_milli,sodium_milli,iron_milli,phosphorus_milli,selenium_micro,iodine_micro,package_weight,serving_weight
Brunsli di Basilea,,,14.9,43.3,29.8,515,5.8,17.3,5.7,,,39.4,0.1,6.7,0,,,0.09,0.5,1,0.31,0.08,,29.5,0.04,0.2,0.1,11.57,,,140,580,140,,2.1,57.0,3.7,270,4,1.6,,
Buccia d'arancia candita,,,0.4,74.3,0.3,306,0.1,0.1,0.1,,,74.3,0.0,2.3,0,,,0.04,0.03,0.3,0.15,0.06,,4,0,4,0,0,,,7,70,50,,0.1,1.0,0.3,7,nd,0.5,,
"Budino, al caramello",,,3.4,23.0,2.1,125,1.4,0.6,0.1,,,20.1,0.2,0.1,12,,,0.03,0.2,0.1,0,0.03,,8,0.3,0,0.1,0.16,,,9,150,94,,0.3,70.0,0,77,nd,6.2,,
"Budino, al cioccolato",,,3.0,21.0,2.6,121,0.5,1.1,0.9,,,12.1,0.3,1,3,,,0.14,0.16,0.3,0.2,0.02,,3,0.08,2,0,0.11,,,14,180,90,,0.4,130.0,0.5,80,nd,3.2,,
"Budino, alla vaniglia",,,2.8,18.0,2.1,102,0.3,0.9,0.8,,,10.4,0.3,0.1,7,,,0.1,0.14,0.3,0.3,0.02,,0,0.09,0,0,0.13,,,10,120,96,,0.3,140.0,0.1,40,nd,5.9,,
"Burger (solo la carne, manzo), fatto in casa, grigliato (senza aggiunta di grassi)",,,18.3,6.5,12.0,208,4.8,5.3,0.9,,,1.3,0.7,0.7,86,,,0.05,0.14,4.85,0.77,0.3,,14.5,1.1,2.3,0.5,0.35,,,18,280,21,,3.2,290.0,1.5,160,nd,7.7,,
"Burger, vegano, a base di proteine di soia o pisello, crudo",,,18.0,4.1,11.1,197,5.5,3.4,2.1,,,1.9,1.2,4.3,nd,,,0.05,0.04,0.36,0.23,0.05,,33.2,0,0.5,0,1.5,,,51,360,62,,1.8,490.0,2.9,200,6.6,15,,
Bürli di San Gallo (farina semi-bianca),,,9.1,44.6,1.0,231,0.1,0.1,0.5,,,0.3,2.1,3.5,0,,,0.15,0.07,0.78,0.37,0.18,,20.7,0,0,0,0.27,,,37,140,16,,1.2,840.0,1.7,130,2.7,1.2,,
Burro da cucina,,,0.5,0.7,82.2,745,49.3,19.3,3.8,,,0.6,0.0,0,221,,,0,0.03,0,0,0,,0,0,0,1.3,1.75,,,1.4,20,16,,0.2,10.0,0,21,0.5,0,,
Burro del caseificio,,,0.4,0.6,82.5,747,49.5,19.4,3.8,,,0.5,0.0,0,246,,,0,0.02,0,0,0,,0,0,0,1.3,2.2,,,1,18,12,,0.2,10.0,0,18,nd,0,,
Burro di arachidi,,,26.1,12.5,51.8,636,12.8,19.9,16.9,,,6.4,0.9,7.6,0,,,0.17,0.1,15,1.24,0.58,,53,0,0,0,4.7,,,180,700,37,,3,350.0,2,330,3,0,,
Burro di cacao,,,0.0,0.0,100.0,900,59.7,32.9,3,,,0,0.0,0,0,,,0,0,0,0,0,,0,0,0,0,0.5,,,0,0,0,,0,0.0,0,0,0,0,,
Burro per arrostire,,,0.1,0.0,98.3,885,58.9,23.1,4.5,,,0,0.0,0,282,,,0,0,0,0,0,,0,0,0,1.6,1.77,,,0,5,2,,0.2,10.0,0,0,0,0,,
Burro semigrasso,,,4.8,3.5,39.8,391,24.1,12,1.5,,,3.5,0.3,0,140,,,0.03,0.01,0.97,0.35,0.02,,10,0.5,0,1.4,1,,,14,160,120,,0.4,120.0,0,90,nd,3.5,,
Burro speciale,,,0.7,0.7,82.3,746,49.4,19.3,3.8,,,0.6,0.0,0,241,,,0,0.04,0.04,0.06,0,,0,0.07,0,1.1,1.77,,,1.5,21,18,,0.2,10.0,0,22,0.5,8,,
"Cacao in polvere, deoliato, senz zucchero",,,24.8,19.6,12.0,343,7.1,4,0.4,,,0,0.8,28.9,0,,,0.13,0.2,2.21,0,0.37,,48,0,0,0,0.22,,,600,4020,170,,7.5,320.0,51,800,7.6,4,,
"Cacao in polvere, senza zucchero",,,22.4,11.6,20.6,380,12.4,6.7,0.6,,,0.9,0.1,29.5,0,,,0.08,0.12,1.15,0.82,0.01,,107,0,0.5,2.7,0.61,,,500,3900,140,,6.4,45.0,49,690,7.6,4,,
"Cachi, crudo",,,0.9,16.0,0.3,77,0,0.1,0.1,,,13.9,0.0,3.4,0,,,0.03,0.07,0.2,0.14,0.03,,19,0,15.1,0,0.12,,,7.2,160,6.9,,0.4,5.0,0.1,13,1.3,1.8,,
"Caffelatte, chiaro, non zuccherato",,,1.0,1.6,1.2,22,0.8,0.3,0.1,,,1.4,0.0,0.1,5,,,0.01,0.07,0.13,0.11,0.01,,1.3,0.05,0.3,0,0.04,,,5.4,65,42,,0.1,13.0,0,29,0.3,3,,
"Caffelatte, non zuccherato",,,0.9,1.4,1.1,19,0.7,0.3,0.1,,,1.3,0.0,0.1,4,,,0.01,0.06,0.13,0.1,0.01,,1.2,0.04,0.3,0,0.04,,,5.1,61,38,,0.1,11.0,0,26,0.3,2.6,,
"Caffelatte (scuro), non zuccherato",,,0.7,1.2,0.9,16,0.5,0.2,0,,,1,0.0,0.1,3,,,0,0.05,0.13,0.08,0.01,,0.9,0.03,0.2,0,0.03,,,4.8,54,32,,0.1,9.2,0,21,0.2,2.1,,
"Caffè lungo, con cremino, non zuccherato",,,0.3,0.5,1.1,13,0.7,0.3,0.1,,,0.3,0.0,0.1,4,,,0,0.01,0.13,0.03,0,,0.2,0.04,0.1,0,0.02,,,3.7,35,14,,0,6.9,0,8.7,nd,0.9,,
"Caffè, nero, non zuccherato",,,0.1,0.3,0.0,2,0,0,0,,,0,0.0,0.1,0,,,0,0,0.13,0,0,,0,0,0,0,0,,,3.3,26,8,,0,1.3,0,2.1,0,0.1,,
"Caffè solubile, in polvere",,,11.2,42.6,0.0,253,0,0,0,,,3.6,0.1,19.1,0,,,0.01,0.11,22,0.4,0.03,,1,0,0,0,0,,,390,4380,170,,0.5,58.0,4.4,350,nd,20,,
Cake alla finanziera,,,11.1,38.5,26.1,440,8.1,12,4,,,29.9,0.1,3.3,31,,,0.06,0.35,0.57,0.21,0.05,,17.3,0.08,0.1,0.2,7.34,,,71,260,80,,1,45.0,1,150,3.7,1.9,,
Cake alla tirolese,,,8.9,40.1,34.6,514,13.7,15.4,2.6,,,26.7,0.1,3.3,123,,,0.15,0.09,0.4,0.82,0.15,,25.1,0.29,0.4,0.9,3.85,,,54,310,54,,1.3,57.0,2.1,150,6.6,11,,
Cake marmorizzato,,,7.4,42.6,17.1,356,9.5,4.3,1.2,,,19.7,0.2,1.3,109,,,0.07,0.12,0.16,0.55,0.07,,10.1,0.29,0.2,0.8,0.67,,,19,140,44,,0.8,63.0,1,110,nd,10,,
"Calamaro, crudo",,,14.4,2.2,1.2,77,0.3,0.1,0.4,,,0,0.6,0,247,,,0.04,0.03,1.57,0.24,0.1,,11,3.15,1.6,0.4,1.2,,,44,230,18,,1.1,240.0,0.2,170,24,13,,
Calimocho (Vino rosso con cola),,,0.1,5.2,0.0,55,0,0,0,,,5.1,0.0,0,0,,,0,0.01,0.05,0.05,0.01,,0,0,0,0,0,,,8,58,6.5,,0.1,7.0,0.5,15,nd,6,,
Cannella,,,3.9,56.0,3.2,317,0.9,0.6,0.7,,,55.4,0.1,24.4,0,,,0.08,0.14,1.3,0,0,,0,0,0,0,0,,,56,500,1230,,2,26.0,38,61,3.1,5,,
"Cannelloni con carne, preparati",,,9.5,13.9,9.0,178,4.8,2.7,0.5,,,2.2,0.6,1.6,34,,,0.04,0.08,1.03,0.23,0.1,,10.1,0.27,3.2,0.2,0.74,,,18,160,93,,1.7,260.0,1,120,nd,4.9,,
"Cannelloni con ricotta e spinaci, preparati",,,7.8,14.6,14.3,221,8.2,3.7,0.8,,,1.5,0.9,1.5,38,,,0.03,0.17,0.55,0.23,0.08,,13.2,0.26,5.3,0.2,1.12,,,37,210,200,,1,340.0,0.7,160,nd,10,,
"Capperi, sottaceto",,,2.2,3.5,0.9,38,0.2,0.1,0.3,,,0.4,4.1,3.6,0,,,0.02,0.14,0.65,0.03,0.02,,23,0,4.3,0,0.88,,,33,40,40,,0.3,1620.0,0.9,10,nd,6,,
"Cappuccino (senza polvere di cioccolato), non zuccherato",,,2.0,2.9,2.5,42,1.5,0.6,0.1,,,2.8,0.1,0,9,,,0.01,0.14,0.12,0.22,0.02,,2.6,0.1,0.6,0,0.08,,,7.5,110,77,,0.2,24.0,0,57,0.7,5.9,,
"Capra (media), cruda",,,19.5,0.0,7.9,149,3.6,3.3,0.4,,,0,0.1,0,70,,,0.15,0.28,4.9,0.5,0.3,,5,3,0,0,1,,,20,300,10,,3,50.0,2,190,nd,1,,
"Capriolo, spezzatino, crudo",,,22.0,0.0,1.9,105,0.5,0.3,0.5,,,0,0.1,0,65,,,0.26,0.6,6.4,0.69,0.39,,6,6.3,0,0.3,0.76,,,20,310,3.7,,4.7,45.0,2.7,180,nd,0.8,,
"Capuns, preparati",,,8.0,9.7,10.2,165,5.1,3.2,0.8,,,0.9,1.0,0.8,59,,,0.09,0.1,1.48,0.53,0.09,,17.2,0.59,4.3,0.4,0.73,,,17,180,42,,1,380.0,1,84,nd,7.3,,
Caramella alla panna,,,0.4,79.3,3.6,351,2.2,1.1,0.1,,,79.3,0.3,0,11,,,0.03,0.04,0.01,0.04,0,,1,0,0.1,0.1,0.11,,,5,120,21,,0.1,120.0,0.8,16,nd,1.1,,
Caramella dura,,,0.5,95.0,0.3,385,0.2,0.1,0,,,95,0.1,0,0,,,0,0,0,0,0,,0,0,0,0,0,,,3,9,4,,0,25.0,0.1,12,nd,0,,
Caramella gommosa all'aroma di frutta,,,6.6,78.6,0.0,341,0,0,0,,,74.7,0.2,0,0,,,0,0,0,0,0,,0,0,0,0,0,,,2,12,9,,1.4,62.0,0.2,4,nd,0,,
Caramella morbida,,,2.1,71.1,17.2,448,10.1,5.8,0.5,,,71.1,0.8,0,0,,,0,0,0,0,0,,0,0,0,0,0,,,25,210,95,,0,320.0,1.5,64,nd,0,,
"Carciofo, cuore, in scatola, sgocciolato",,,1.8,2.3,0.5,27,0,0,0,,,1.2,0.8,3.2,0,,,0.02,0.03,0.39,0.13,0.03,,54.3,0,12.2,0.3,1.12,,,18,150,25,,0.3,310.0,0.4,34,nd,20,,
"Carne di maiale (media, senza interiora, cotoletta, stinco), cruda",,,21.4,0.0,8.3,160,2.9,3.6,0.8,,,0,0.2,0,63,,,0.83,0.2,4.63,0.81,0.49,,3.4,0.77,0,0.3,0.31,,,21,330,6,,2.7,64.0,1,180,nd,1.1,,
"Carne di manzo (media, senza interiora e costine), cruda",,,21.4,0.0,5.7,137,2.5,2.4,0.3,,,0,0.1,0,53,,,0.07,0.15,4.82,0.68,0.31,,5.9,2.85,0,0.2,0.44,,,20,330,4.5,,4.5,45.0,1.8,180,8.6,1.6,,
"Carne di pollame con pelle (media), cruda ",,,20.0,0.0,9.0,161,2.7,4.2,1.6,,,0,0.1,0,76,,,0.11,0.15,4.43,0.88,0.61,,9.3,0.52,0.8,1,0.44,,,22,290,7.2,,0.8,56.0,0.5,180,nd,9.3,,
"Carne di pollame (media, senza interiora), cruda",,,21.6,0.1,5.3,134,1.6,2.3,1,,,0,0.1,0,65,,,0.12,0.15,7.06,0.86,0.56,,9.6,0.46,0.4,0.9,0.42,,,25,310,7.5,,0.9,59.0,0.5,200,nd,5.1,,
"Carne di pollame senza pelle (media), cruda ",,,22.9,0.1,2.5,114,0.7,1,0.6,,,0,0.2,0,58,,,0.13,0.16,9.03,0.85,0.52,,9.8,0.42,0,0.8,0.42,,,27,330,7.7,,1,62.0,0.5,210,nd,2,,
"Carne di vitello (media, escluse interiora e la cotoletta), cruda",,,21.1,0.0,4.8,127,1.9,2.1,0.5,,,0,0.2,0,71,,,0.08,0.23,6.39,1.4,0.45,,10.1,1.47,0,2.5,0.35,,,22,340,9.7,,2.6,66.0,1.1,200,nd,1.3,,
"Carne (in media, senza interiora), cruda",,,21.5,0.0,6.0,140,2.1,2.6,0.8,,,0,0.1,0,62,,,0.27,0.17,5.9,0.82,0.47,,7.2,1.26,0.2,0.7,0.4,,,22,320,6.6,,2.3,57.0,1,190,nd,3,,
Carne salmistrata cruda (media),,,31.0,0.4,12.7,240,4.9,5.7,0.9,,,0.4,4.6,0,73,,,0.45,0.28,7.53,1.42,0.43,,nd,0.69,5.3,0.6,0.08,,,25,500,9.5,,4.3,1840.0,2.8,260,12,0,,
Carne salmistrata da cuocere (media),,,19.8,0.7,15.6,223,6,7.2,1.1,,,0.7,2.8,0,49,,,0.63,0.16,5.59,0.88,0.32,,2,0.59,33.6,0.5,0.2,,,21,410,9.8,,2.3,1130.0,0.5,240,9.7,1.9,,
"Carne secca appenzellese, cruda",,,32.6,0.5,1.9,150,0.9,0.8,0.2,,,0.5,4.7,0,69,,,0.1,0.17,7.1,0.9,0.37,,0,1.4,11.6,0,0,,,33,580,0,,5.9,1860.0,3.3,300,14,0,,
"Carne secca (dei Grigioni, del Ticino o del Vallese)",,,39.3,0.4,3.5,190,1.6,1.5,0.2,,,0.4,4.1,0,84,,,0.1,0.23,10.44,1.2,0.45,,0,1.58,1.1,0,0,,,37,640,0,,6.5,1620.0,4,330,14,0,,
"Carne tritata (media di manzo,vitello, maiale e pollo), cotta in padella (senza aggiunta di grassi o sale)",,,24.4,0.0,12.0,205,5,5.6,0.7,,,0,0.1,0,74,,,0.2,0.17,6.15,0.68,0.34,,5.4,2.17,0,0.7,0.38,,,21,300,5.1,,4.4,56.0,1.8,200,nd,2,,
"Carne tritata (media di manzo, vitello, maiale e pollo), cruda",,,20.1,0.0,11.4,183,4.7,5.3,0.7,,,0,0.1,0,59,,,0.22,0.15,5.92,0.64,0.4,,5.6,2.23,0,0.6,0.35,,,19,300,4.1,,3.6,52.0,1.5,180,nd,1.6,,
"Carota, al vapore (senza aggiunta di sale)",,,0.7,8.0,0.4,44,0.1,0.1,0.1,,,6.3,0.1,2.8,0,,,0.03,0.02,0.27,0.32,0.07,,39.6,0,2.8,0,0.3,,,6.7,210,31,,0.2,25.0,0.1,24,0.2,1.9,,
"Carota, cruda",,,0.6,7.6,0.4,42,0.1,0.1,0.1,,,6,0.1,2.7,0,,,0.03,0.02,0.3,0.34,0.07,,59.4,0,3.1,0,0.27,,,7.1,220,29,,0.2,28.0,0.1,23,0.2,1.8,,
"Castagne, crude",,,2.9,41.2,1.9,210,0.3,1,0.5,,,14,0.0,8.4,0,,,0.21,0.08,1.08,0.44,0.2,,54.7,0,45.6,0,0.5,,,31,380,18,,1,0.6,2.1,59,1.8,0.1,,
"Cavallo, filetto, cotto in padella (senza aggiunta di grassi o sale)",,,27.8,0.0,3.1,139,1,1,0.6,,,0,0.1,0,71,,,0.09,0.11,4.73,0.66,0.29,,9.1,3,0,0.2,0.14,,,27,300,16,,4,51.0,6.2,220,nd,1.4,,
"Cavallo, filetto, crudo",,,21.4,0.0,2.9,112,0.9,0.9,0.6,,,0,0.1,0,52,,,0.13,0.1,4.6,0.6,0.38,,8,3,0,0.2,0.14,,,23,330,13,,2.9,44.0,4.7,190,nd,1,,
"Cavolfiore, al vapore (senza aggiunta di sale)",,,1.8,2.1,0.7,26,0.2,0.1,0.3,,,1.7,0.0,2,0,,,0.03,0.09,0.22,0.67,0.14,,35.4,0,47.5,0,0.09,,,9.3,240,23,,0.3,5.4,0.2,40,1,0.7,,
"Cavolfiore, crudo",,,1.8,2.1,0.7,26,0.2,0.1,0.3,,,1.7,0.0,2,0,,,0.04,0.09,0.26,0.75,0.15,,56,0,60.2,0,0.09,,,9.8,270,23,,0.3,6.0,0.3,40,1,0.7,,
"Cavoli (media), cotti (senza aggiunta di grassi o sale)",,,2.1,3.1,0.5,31,0.1,0.1,0.2,,,2.6,0.0,2.7,0,,,0.06,0.07,0.42,0.43,0.15,,30.5,0,50,0,0.69,,,14,260,46,,0.3,11.0,0.4,46,0.8,2.9,,
"Cavoli (media), crudi",,,2.2,3.3,0.5,32,0.1,0.1,0.2,,,2.7,0.0,2.8,0,,,0.07,0.08,0.52,0.51,0.18,,50.8,0,70.4,0,0.7,,,15,310,49,,0.3,13.0,0.5,48,0.9,3.1,,
"Cavolini di Bruxelles, al vapore (senza aggiunta di sale)",,,3.6,3.0,0.4,37,0.1,0,0.2,,,2.5,0.0,3.6,0,,,0.11,0.12,0.45,0.49,0.24,,26.8,0,105,0,0.86,,,18,350,28,,0.3,4.7,0.5,72,2.9,0.6,,
"Cavolino di Bruxelles, crudo",,,4.0,3.3,0.4,41,0.1,0,0.2,,,2.8,0.0,4,0,,,0.14,0.13,0.59,0.59,0.3,,46.5,0,145.6,0,0.89,,,21,430,31,,0.4,5.8,0.6,78,3.2,0.7,,
"Cavolo bianco, al vapore (senza aggiunta di grasso e sale)",,,1.3,4.4,0.6,35,0.3,0.2,0.1,,,4,0.0,3.3,0,,,0.04,0.04,0.16,0.17,0.15,,27.3,0,31,0,1.1,,,8.7,200,50,,0.1,4.1,0.2,27,0.5,2.9,,
"Cavolo bianco, crudo",,,1.4,4.6,0.6,36,0.3,0.2,0.1,,,4.2,0.0,3.5,0,,,0.05,0.05,0.2,0.21,0.17,,45.4,0,56.3,0,1.1,,,9.7,230,52,,0.1,4.8,0.3,29,0.5,3,,
"Cavolo bianco, stufato (senza aggiunta di sale)",,,1.4,4.6,0.6,37,0.3,0.2,0.1,,,4.2,0.0,3.5,0,,,0.04,0.04,0.17,0.18,0.15,,29.3,0,31.5,0,1.18,,,8.6,190,55,,0.1,4.5,0.2,30,0.5,3.1,,
"Cavolo cinese, crudo",,,1.4,1.2,0.2,14,0,0,0.1,,,1.2,0.0,1.1,0,,,0.04,0.04,0.4,0.18,0.16,,51.2,0,22.1,0,0.24,,,9.7,240,32,,0.2,6.5,0.3,40,0.3,0.3,,
"Cavolo cinese, stufato (senza aggiunta di grasso e sale)",,,1.3,1.2,0.2,14,0,0,0.1,,,1.1,0.0,1,0,,,0.03,0.03,0.33,0.16,0.13,,32,0,12,0,0.25,,,8.4,200,32,,0.2,5.9,0.3,40,0.2,0.3,,
"Cavolo piuma, crudo",,,4.3,2.5,0.9,44,0.1,0,0.5,,,2.5,0.3,4.2,0,,,0.1,0.25,2.1,0.7,0.22,,85.4,0,74,0,1.7,,,38,440,240,,0.7,110.0,1.4,67,1.2,4.5,,
"Cavolo piuma, stufato (senza aggiunta di grasso e sale)",,,4.3,2.6,0.9,44,0.1,0,0.5,,,2.6,0.3,4.2,0,,,0.09,0.24,1.79,0.64,0.2,,54.5,0,43.3,0,1.81,,,36,400,240,,0.6,98.0,1.2,67,1.2,4.5,,
"Cavolo rapa, al vapore (senza aggiunta di sale)",,,2.0,3.9,0.2,28,0,0,0.1,,,3.8,0.0,1.5,0,,,0.03,0.05,1.6,0.11,0.07,,26.4,0,48,0,0.53,,,16,300,25,,0.2,16.0,0.2,45,0.9,0.8,,
"Cavolo rapa, crudo",,,1.9,3.7,0.2,27,0,0,0.1,,,3.6,0.0,1.4,0,,,0.03,0.05,1.8,0.12,0.08,,39.5,0,57.6,0,0.48,,,16,310,23,,0.2,16.0,0.2,43,0.9,0.7,,
"Cavolo rosso, crudo",,,1.1,4.3,0.2,29,0,0,0.1,,,3.9,0.0,2.6,0,,,0.08,0.04,0.12,0.37,0.17,,23.2,0,52.7,0,0.08,,,11,280,34,,0.2,5.8,0.4,28,0.5,2.9,,
"Cavolo rosso, stufato (senza aggiunta di sale)",,,1.0,3.7,0.2,25,0,0,0.1,,,3.4,0.0,2.3,0,,,0.06,0.03,0.09,0.28,0.13,,12.9,0,25.4,0,0.07,,,8.3,200,31,,0.2,4.6,0.3,25,0.4,2.6,,
"Ceci, cotti (senza aggiunta di grassi e sale)",,,7.3,16.8,2.0,127,0.3,0.5,1.1,,,0.9,0.0,6.2,0,,,0.14,0.04,0.44,0.24,0.09,,68,0,1.2,0,0.58,,,48,330,44,,0.9,3.0,1.9,140,nd,0.2,,
"Ceci, secchi",,,18.6,44.3,4.9,327,0.6,1.4,2.7,,,2.4,0.0,15.5,0,,,0.52,0.13,1.7,1.11,0.33,,340,0,5.1,0,1.6,,,140,1090,120,,2.4,8.1,5.4,380,nd,0.6,,
Cedro candito,,,0.4,70.0,0.4,289,0.1,0,0.2,,,70,0.0,2,0,,,0.02,0.03,0.12,0.1,0.06,,4,0,4,0,0,,,5,50,40,,0.1,2.0,0.3,4,nd,0.5,,
"Cereali soffiati o estrusi, con cacao o cioccolato",,,8.9,76.6,2.8,380,1,0.8,0.7,,,20.7,0.5,6.5,0,,,0.02,0.02,2.8,0.19,0.06,,20.9,0,0,0,0.75,,,82,520,26,,1.7,210.0,5.2,190,2.6,2,,
Cervelat,,,13.4,0.5,21.5,249,8.2,9.7,1.7,,,0.5,2.1,0,51,,,0.31,0.12,3.06,0.4,0.09,,1,0.57,37.3,0.7,0,,,13,190,11,,1.6,840.0,0.8,190,6.8,0.4,,
"Cervo, entrecôte, crudo",,,23.1,0.0,2.1,111,1.1,0.4,0.5,,,0,0.1,0,59,,,0.26,0.6,5.53,0.69,0.99,,6,6.3,0,0.4,0.2,,,23,320,3.2,,2.9,53.0,3,200,nd,7.8,,
"Cervo (media), crudo",,,20.6,0.0,3.3,112,1.7,0.7,0.8,,,0,0.2,0,50,,,0.25,0.25,5.53,0.8,0.3,,5,1,0,0,0.13,,,21,310,10,,3.2,62.0,2.3,200,nd,0.6,,
"Cetriolini, sott'aceto",,,0.7,2.1,0.1,14,0,0,0,,,1.9,1.8,1,0,,,0.02,0.02,0.2,0,0.02,,7,0,5,0,0.1,,,11,100,14,,0.3,700.0,1,20,nd,0,,
"Cetriolo, crudo",,,0.7,1.8,0.0,12,0,0,0,,,1.8,0.0,0.8,0,,,0.02,0.01,0.18,0.17,0.03,,10.5,0,8.9,0,0.05,,,9.9,140,16,,0.1,1.7,0.2,23,0,1.7,,
"Champignon, crudo",,,3.7,1.1,0.3,25,0,0,0.1,,,0.3,0.0,1.9,0,,,0.1,0.31,3.62,1.99,0.1,,21.7,0,2.1,1.9,0,,,11,370,7,,0.5,5.7,1,110,nd,18,,
"Champignon, stufato (senza aggiunta di grasso e sale)",,,4.2,1.2,0.3,29,0.1,0,0.2,,,0.3,0.0,2.3,0,,,0.1,0.31,3.53,1.99,0.1,,15.9,0,1.8,2.3,0,,,11,350,8.3,,0.6,6.0,1,120,nd,21,,
Cheeseburger,,,13.2,24.3,14.2,281,7.5,4.9,1.1,,,3.3,1.6,1.6,36,,,0.19,0.16,2.32,0.34,0.13,,19,1.3,0.4,0.1,0.82,,,27,240,110,,2.2,640.0,1.4,240,6.6,7.7,,
Chiacchiere di carnevale,,,11.5,51.7,32.9,553,16.1,10.5,2.6,,,1.9,0.1,2.3,159,,,0.14,0.1,0.25,0.88,0.06,,23.7,0.35,0,1,2.57,,,14,170,28,,0.7,58.0,0.8,100,nd,13,,
"Chili con carne, preparato",,,10.4,9.0,3.5,116,1,1.7,0.6,,,2.4,0.3,3,17,,,0.14,0.09,1.51,0.25,0.16,,27.7,0.25,4.7,0.1,0.97,,,29,340,24,,1.9,110.0,1.9,110,nd,2.6,,
Chips di banana secca ,,,3.9,80.7,1.8,370,0.7,0.2,0.3,,,65.3,0.0,7.6,0,,,0.18,0.24,2.8,0,0,,0,0,7,0,0,,,110,1490,22,,0,3.0,1.2,74,nd,0,,
Chips di mais ,,,7.8,56.0,27.2,509,6.6,11.4,8.1,,,2.4,2.4,4.4,0,,,0.15,0.2,1.8,0.3,0.17,,18,0,0,0,5.9,,,43,190,67,,0,970.0,1.9,130,nd,0,,
"Cialda, fresca",,,8.0,36.1,13.4,301,5.1,5.4,2.1,,,4.8,1.0,1.9,82,,,0.11,0.08,0.41,0.83,0.01,,30.4,0.37,0.5,0.6,2.01,,,18,160,48,,0.6,390.0,0.9,190,nd,4.6,,
"Ciambella, al cioccolato",,,6.4,44.0,17.6,364,7.9,7,1.4,,,21.1,0.3,2,47,,,0.1,0.12,0.4,0.4,0.08,,22.9,0.15,0.2,0.3,1.63,,,29,210,37,,0.8,110.0,1.5,97,nd,5.5,,
"Cicoria belga, al vapore (senza aggiunta di sale)",,,1.1,2.8,0.2,20,0,0,0.1,,,2.4,0.0,1.2,0,,,0.04,0.04,0.17,0.12,0.03,,15.8,0,0.9,0,0,,,8.3,160,18,,0.1,1.7,0.1,24,0.1,0.4,,
"Cicoria bianca di Milano, cruda",,,1.2,1.5,0.2,16,0,0,0.1,,,1.5,0.0,1.6,0,,,0.06,0.08,0.31,0.17,0.05,,16.2,0,6.8,0,0.5,,,10,230,35,,0.2,10.0,1,30,nd,3.3,,
"Cicoria rossa, cruda",,,1.4,1.6,0.1,19,0,0,0.1,,,1.6,0.0,3,0,,,0.06,0.05,0.3,0.19,0.05,,14.1,0,7.7,0,0.57,,,10,350,31,,0.2,7.5,0.4,41,0.1,0,,
"Ciliegie, cotte, sgocciolate (senza aggiunta di zuccheri)",,,0.9,12.0,0.5,58,0.1,0.1,0.1,,,9.2,0.0,1.5,0,,,0.02,0.02,0.17,0.13,0.03,,3.4,0,2,0,0.16,,,8.1,130,11,,0.1,0.7,0.2,17,1.4,1.4,,
"Ciliegie, crude",,,0.8,13.0,0.4,62,0.1,0.1,0.1,,,10,0.0,1.6,0,,,0.02,0.02,0.18,0.14,0.04,,5.9,0,4.3,0,0.14,,,8.8,190,9.9,,0.1,1.0,0.2,19,1.2,1.2,,
"Cinghiale (media), crudo",,,19.5,0.0,3.3,108,1,1.3,0.5,,,0,0.2,0,65,,,0.1,0.2,5.1,0.7,0.4,,5,5,0,0,0.21,,,22,360,10,,2.3,94.0,1.8,170,9.8,6,,
Cioccolato al latte,,,6.5,56.9,31.1,537,19.3,10.4,1.2,,,55.2,0.5,1.9,12,,,0.09,0.4,0.4,0.19,0.04,,7,0,2.8,0,0.25,,,55,640,250,,1.6,190.0,2.1,240,nd,17,,
Cioccolato al latte con nocciole,,,8.7,46.2,38.1,568,16.3,17.1,2.6,,,44.4,0.2,3,11,,,0.14,0.29,0.43,0.85,0.13,,25.5,0.29,2.1,0.3,3.23,,,66,520,230,,1.4,74.0,2.8,230,nd,6.5,,
Cioccolato al latte con nougat/torrone alle mandorle e miele,,,7.3,54.8,31.3,534,17.7,10,1.8,,,54.2,0.2,1.7,14,,,0.07,0.35,0.27,0.66,0.06,,15.1,0.34,2.3,0.4,0.75,,,50,480,250,,1.1,88.0,2.7,210,nd,6.3,,
"Cioccolato al latte con uva secca, nocciole e mandorle",,,8.4,52.7,28.5,509,14.1,11.2,1.7,,,50.9,0.2,4.2,10,,,0.09,0.28,0.45,0.61,0.07,,22.8,0.23,1.8,0.4,2.32,,,84,700,210,,1.4,65.0,5.2,230,3.1,5.1,,
Cioccolato al latte ripieno di alcool,,,5.6,59.1,22.8,484,13.2,7,1.3,,,58.1,0.1,2.7,9,,,0.05,0.21,0.21,0.46,0.03,,15,0.22,1.5,0.4,0.2,,,58,520,160,,1,58.0,4.5,170,nd,4.2,,
Cioccolato al latte ripieno di crema alle nocciole,,,8.3,49.1,35.4,556,16.6,14.4,2.4,,,47.3,0.2,3.5,7,,,0.12,0.26,0.43,0.73,0.12,,23.9,0.24,1.2,0.3,3.12,,,84,550,190,,1.4,64.0,3.7,220,nd,5.5,,
