name,brand,barcode,proteins,carbohydrates,fats,energy,saturated_fats,monounsaturated_fats,polyunsaturated_fats,omega3,omega6,sugars,salt,dietary_fiber,cholesterol,caffeine_milli,vitamin_a,vitamin_b1,vitamin_b2,vitamin_b3,vitamin_b5,vitamin_b6,vitamin_b7_micro,vitamin_b9,vitamin_b12,vitamin_c,vitamin_d,vitamin_e,vitamin_k_micro,manganese_milli,magnesium,potassium,calcium,copper_milli,zinc,sodium,iron,phosphorus,selenium,iodine,package_weight,serving_weight
Olio di nocciole,,,0.0,0.0,100.0,900,8.3,75.4,12.9,,,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0286,,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,
Olio di noce,,,0.0,0.0,100.0,900,10.0,16.8,69.6,,,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0020499999999999997,,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,
Olio di semi di girasole,,,0.0,0.0,100.0,900,11.1,27.6,56.3,,,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.05695,,,0.0,0.001,0.001,,0.0001,0.001,0.0001,0.0,0.0,0.0,,
"Olio di semi di lino, spremuto a freddo",,,0.0,0.0,100.0,900,9.5,19.0,67.0,,,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.00017999999999999998,,,0.0,0.0,0.001,,0.0001,0.0,0.0,0.001,0.0,0.0,,
Olio di semi di mais,,,0.0,0.0,100.0,900,12.2,27.5,56.3,,,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.026,,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,
Olio di semi di zucca,,,0.0,0.0,100.0,900,16.4,28.5,49.5,,,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0091,,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,
Olio di sesamo,,,0.0,0.0,100.0,900,14.9,40.2,40.0,,,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0014,,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,
Olio di soia,,,0.0,0.0,100.0,900,14.7,22.1,60.3,,,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0060999999999999995,,,0.0,0.001,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,
Olio di vinaccioli,,,0.0,0.0,100.0,900,11.2,18.5,65.3,,,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.01927,,,0.0,0.001,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,
Olio d'oliva,,,0.0,0.0,100.0,900,11.9,75.2,7.4,,,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0288,,,0.001,0.001,0.0,,0.0,0.001,0.0001,0.002,0.0,1.0000000000000001e-07,,
"Oliva, verde, in salamoia, sgocciolata",,,1.3,0.0,15.7,154,2.3,11.1,1.5,,,0.0,3.2,3.6,0.0,,,2e-05,1e-05,0.0001,4e-05,2e-05,,5e-06,0.0,0.0005,3e-07,0.00439,,,0.024,0.031,0.058,,0.0001,1.26,0.0002,0.0067,0.0,2e-06,,
"Olive, nere",,,1.4,0.8,17.2,176,2.1,10.2,1.5,,,0.8,1.8,6.2,0.0,,,2e-05,1e-05,0.0001,4e-05,2.9999999999999997e-05,,5e-06,0.0,0.0005,0.0,0.0069500000000000004,,,0.016,0.019,0.08,,0.0001,0.71,0.0085,0.0079,0.0,4.5e-06,,
"Omelette francese al formaggio, preparato",,,14.0,1.2,14.5,192,6.4,4.4,1.5,,,1.2,1.0,0.1,0.275,,,7.000000000000001e-05,0.00029,0.00011,0.00156,8.999999999999999e-05,,3.84e-05,1.17e-06,0.002,2e-06,0.0009699999999999999,,,0.017,0.16,0.21,,0.0017,0.38,0.0014,0.26,0.0,3.2e-05,,
"Omelette francese al lardo, preparato",,,12.5,1.3,13.4,175,4.8,5.1,1.6,,,1.3,0.7,0.1,0.268,,,0.00014000000000000001,0.00025,0.00062,0.00157,8.999999999999999e-05,,3.73e-05,9.8e-07,0.0055,2e-06,0.0009599999999999999,,,0.014,0.18,0.064,,0.0013,0.28,0.0014,0.18,1.9e-05,3e-05,,
"Omelette francese al prosciutto, preparato",,,12.8,1.3,9.6,143,3.3,3.3,1.3,,,1.3,1.0,0.1,0.266,,,0.00016,0.00025,0.00093,0.00157,0.00011,,3.7e-05,9.399999999999999e-07,0.0108,1.8999999999999998e-06,0.00094,,,0.015,0.21,0.065,,0.0013,0.42,0.0015,0.21,1.8e-05,3.1e-05,,
"Omelette francese, preparato",,,11.4,1.4,11.1,151,3.8,3.8,1.5,,,1.4,0.8,0.0,0.31,,,8e-05,0.00026000000000000003,7.000000000000001e-05,0.00176,7.000000000000001e-05,,4.15e-05,1.1100000000000002e-06,0.0002,2.3e-06,0.0010500000000000002,,,0.013,0.17,0.07,,0.0011,0.34,0.0015,0.19,2e-05,3.6e-05,,
"Omelette tipo ""crêpes"" ai funghi prataiolo, preparato",,,5.4,11.7,6.5,130,3.4,1.6,0.6,,,1.3,0.5,1.5,0.051,,,8e-05,0.00022,0.00185,0.00122,7.000000000000001e-05,,1.54e-05,1.6e-07,0.0018,1.3e-06,0.00029,,,0.011,0.27,0.034,,0.0005,0.18,0.0009,0.1,0.0,1.5e-05,,
"Omelette tipo ""crêpes"" al formaggio, preparato",,,10.0,18.2,8.9,194,4.4,2.4,0.9,,,1.3,0.9,0.8,0.111,,,5.9999999999999995e-05,0.00017,0.00013000000000000002,0.0007199999999999999,5e-05,,1.63e-05,5.4e-07,0.0002,8.000000000000001e-07,0.0005200000000000001,,,0.013,0.13,0.15,,0.001,0.36,0.0007,0.16,0.0,1.4e-05,,
"Omelette tipo ""crêpes"" alla Nutella",,,6.7,30.4,12.7,266,5.3,5.0,1.4,,,14.4,0.5,1.4,0.066,,,7.000000000000001e-05,0.00014000000000000001,0.00017,0.00058,5e-05,,1.43e-05,2.8e-07,0.0003,5e-07,0.00127,,,0.021,0.2,0.069,,0.0006,0.19,0.0012,0.1,0.0,9.6e-06,,
"Omelette tipo ""crêpes"" al lardo, preparato",,,9.3,17.3,8.9,188,3.5,3.4,1.0,,,1.3,1.1,0.8,0.102,,,0.00013000000000000002,0.00014000000000000001,0.00068,0.0007099999999999999,5.9999999999999995e-05,,1.6e-05,3.9e-07,0.0050999999999999995,8.000000000000001e-07,0.0005200000000000001,,,0.011,0.15,0.046,,0.0008,0.44,0.0007,0.11,0.0,1.2e-05,,
"Omelette tipo ""crêpes"" alle verdure, preparato",,,5.3,17.7,5.5,144,2.2,1.9,0.6,,,2.7,0.4,1.5,0.062,,,5.9999999999999995e-05,0.00011,0.00028000000000000003,0.00047999999999999996,8.999999999999999e-05,,1.87e-05,2.2e-07,0.0193,4.0000000000000003e-07,0.00079,,,0.01,0.16,0.041,,0.0004,0.17,0.0005,0.07,4.2999999999999995e-06,8.400000000000001e-06,,
"Omelette tipo ""crêpes"" al prosciutto, preparato",,,9.7,17.3,5.1,155,2.1,1.6,0.7,,,1.3,1.0,0.8,0.101,,,0.00015,0.00015,0.00099,0.0007199999999999999,8e-05,,1.58e-05,3.6e-07,0.0106,7e-07,0.0005,,,0.013,0.18,0.047,,0.0008,0.41,0.0007,0.13,0.0,1.3e-05,,
"Omelette tipo ""crêpes"" al zucchero con cannella, preparato",,,6.6,26.2,5.9,186,2.8,1.6,0.7,,,6.6,0.6,0.9,0.083,,,5.9999999999999995e-05,0.00011,0.00011999999999999999,0.00057,4e-05,,1.2699999999999999e-05,3e-07,0.0003,6e-07,0.00043,,,0.0094,0.12,0.047,,0.0005,0.23,0.0006,0.082,5.6e-06,1.1e-05,,
"Omelette tipo ""crêpes"" con purea di mele, preparata",,,3.5,16.7,3.2,113,1.5,0.8,0.4,,,6.7,0.3,1.5,0.042,,,4e-05,7.000000000000001e-05,0.00011,0.00033,4e-05,,9.800000000000001e-06,1.5e-07,0.0014,3e-07,0.00044,,,0.006900000000000001,0.12,0.026,,0.0003,0.12,0.0004,0.047,0.0,6e-06,,
"Omelette tipo ""crêpes"", preparato",,,7.0,22.2,6.3,175,3.0,1.7,0.7,,,1.5,0.6,0.9,0.087,,,7.000000000000001e-05,0.00011999999999999999,0.00013000000000000002,0.0006,4e-05,,1.34e-05,3.1e-07,0.0003,6e-07,0.00046,,,0.0099,0.13,0.049,,0.0005,0.24,0.0006,0.087,5.9e-06,1.1e-05,,
"Orzo perlato, secco",,,9.1,64.0,2.0,337,0.4,0.1,0.6,,,1.4,0.0,13.4,0.0,,,0.00023999999999999998,5.9999999999999995e-05,0.00127,0.00016,0.00023,,5.0299999999999996e-05,0.0,0.0,0.0,8e-05,,,0.071,0.3,0.018,,0.002,0.0018,0.0019,0.25,2.8e-06,1e-06,,
"Orzotto, cotto",,,3.0,22.2,2.4,131,0.3,1.3,0.3,,,1.0,0.8,4.5,0.0,,,4e-05,1e-05,0.00034,5e-05,5e-05,,1.38e-05,0.0,0.0003,0.0,0.0004,,,0.025,0.065,0.012,,0.0007,0.34,0.0006,0.084,1e-06,7e-07,,
"Palline di mais, croccante, con miele",,,5.9,83.5,1.5,379,0.3,0.3,0.7,,,22.6,0.7,4.2,0.001,,,5e-05,2e-05,0.0007099999999999999,0.00014000000000000001,7.000000000000001e-05,,9.3e-06,0.0,0.0005,0.0,0.0003,,,0.03,0.16,0.0053,,0.0008,0.29,0.0009,0.1,1.5e-06,2e-06,,
Pancetta affumicata da cuocere,,,17.8,0.6,27.6,322,10.6,12.9,2.2,,,0.6,2.8,0.0,0.049,,,0.00062,0.00014000000000000001,0.00408,0.0006,0.00022,,3e-06,3.5e-07,0.024300000000000002,6e-07,0.00029,,,0.016,0.27,0.01,,0.002,1.13,0.0004,0.15,1.1e-05,1.1e-06,,
Pancetta (speck),,,22.1,0.6,34.3,400,13.1,15.5,2.3,,,0.6,3.8,0.0,0.062,,,0.0005600000000000001,0.00014000000000000001,0.006900000000000001,0.0011,0.0003,,0.0,5e-07,0.0083,1.7e-06,0.0,,,0.022,0.4,0.0,,0.0023,1.52,0.0,0.21,9.6e-06,0.0,,
Pane alle noci,,,9.2,30.2,17.9,331,3.9,3.8,8.9,,,1.6,1.2,6.4,0.023,,,0.00023,0.0001,0.00075,0.00067,0.00017999999999999998,,4.34e-05,5.0000000000000004e-08,0.0001,2.0000000000000002e-07,0.0008,,,0.067,0.24,0.031,,0.0019,0.49,0.0021000000000000003,0.21,3e-06,3.7e-06,,
Pane bianco,,,8.5,48.9,0.8,242,0.2,0.1,0.4,,,0.2,1.7,2.5,0.0,,,0.00011,4e-05,0.00046,0.00023999999999999998,5.9999999999999995e-05,,1.67e-05,0.0,0.0,0.0,0.00035999999999999997,,,0.015,0.13,0.0083,,0.0005,0.68,0.0006,0.061,1.8999999999999998e-06,9.000000000000001e-07,,
Pane bigio,,,9.5,44.3,1.2,234,0.2,0.1,0.6,,,0.5,1.6,4.1,0.0,,,0.00023,7.000000000000001e-05,0.0011200000000000001,0.00033,8e-05,,2.05e-05,0.0,0.0,0.0,0.00027,,,0.038,0.15,0.02,,0.0013,0.63,0.0016,0.15,3.4e-06,1.3e-06,,
Pane bigio (con sale iodato),,,9.5,44.3,1.2,234,0.2,0.1,0.6,,,0.5,1.6,4.1,0.0,,,0.00023,7.000000000000001e-05,0.0011200000000000001,0.00033,8e-05,,2.05e-05,0.0,0.0,0.0,0.00027,,,0.038,0.15,0.02,,0.0013,0.62,0.0016,0.15,3.4e-06,4e-05,,
Pane contadino,,,9.2,44.3,2.0,242,0.7,0.3,0.6,,,2.4,1.8,4.8,0.004,,,0.0002,0.00013000000000000002,0.00109,0.0004,0.00011,,2.5e-05,3e-08,0.0002,0.0,0.00033,,,0.038,0.2,0.046,,0.0014,0.71,0.0015,0.17,3.4e-06,1.3e-06,,
"Pane croccante (Knäckebrot), integrale",,,12.0,57.9,1.7,325,0.2,0.2,1.1,,,1.1,1.5,14.8,0.0,,,0.00031,0.00014000000000000001,0.0011899999999999999,0.00085,0.00035999999999999997,,2.96e-05,0.0,0.0,0.0,0.00085,,,0.1,0.38,0.026,,0.0034,0.61,0.004,0.34,4e-06,3.7e-06,,
"Pane croccante (Knäckebrot), integrale, con semi di lino",,,12.9,52.4,5.8,345,0.7,1.0,3.7,,,1.1,1.5,16.0,0.0,,,0.00033,0.00011999999999999999,0.00108,0.0008399999999999999,0.00034,,3.3700000000000006e-05,0.0,0.0,0.0,0.0008,,,0.13,0.41,0.047,,0.0035,0.61,0.0043,0.36,4.9000000000000005e-06,3.6000000000000003e-06,,
"Pane croccante (Knäckebrot), integrale, con semi di sesamo",,,13.1,52.4,6.9,354,1.0,2.1,3.1,,,1.1,1.5,14.6,0.0,,,0.00035,0.00014000000000000001,0.0015300000000000001,0.0008,0.00035999999999999997,,4.3700000000000005e-05,0.0,0.0,0.0,0.0007700000000000001,,,0.13,0.39,0.12,,0.0036,0.61,0.0044,0.37,5.6e-06,3.9e-06,,
Pane di segale (con lievito),,,6.5,39.0,0.9,210,0.1,0.1,0.4,,,2.0,1.3,10.2,0.0,,,0.00016,7.000000000000001e-05,0.00098,0.00043,0.00017,,1.83e-05,0.0,0.0,0.0,0.00049,,,0.045,0.23,0.02,,0.0019,0.53,0.0018,0.18,1.8000000000000001e-06,2.7e-06,,
Pane di segale vallesano,,,7.6,38.8,1.0,218,0.1,0.1,0.5,,,0.7,1.4,11.6,0.0,,,0.00019,8.999999999999999e-05,0.00128,0.0005600000000000001,0.00020999999999999998,,3.27e-05,0.0,0.0,0.0,0.00055,,,0.053,0.25,0.02,,0.0022,0.57,0.0021000000000000003,0.22,2.3e-06,3e-06,,
Pane di tritello di segale,,,7.7,40.0,1.1,225,0.1,0.1,0.6,,,0.9,1.4,12.5,0.0,,,0.0002,8e-05,0.00123,0.00055,0.00020999999999999998,,2.3100000000000002e-05,0.0,0.0,0.0,0.0005899999999999999,,,0.056,0.26,0.021,,0.0024,0.57,0.0022,0.23,2.4e-06,3.2999999999999997e-06,,
Pane integrale di grano,,,8.6,38.3,1.3,213,0.2,0.1,0.9,,,0.7,1.4,7.0,0.0,,,0.00023,0.00011,0.00047999999999999996,0.00058,0.00026000000000000003,,2.17e-05,0.0,0.0,0.0,0.00053,,,0.082,0.25,0.02,,0.0022,0.58,0.0031,0.22,3.1e-06,1.8000000000000001e-06,,
Pane (media),,,9.2,44.6,4.6,264,2.3,1.0,0.7,,,1.3,1.6,3.7,0.014,,,0.00017,0.0001,0.00074,0.00039,0.00011999999999999999,,2.18e-05,4e-08,0.0001,1.0000000000000001e-07,0.00041,,,0.036,0.17,0.029,,0.0012,0.62,0.0015,0.13,2.8999999999999998e-06,2.7e-06,,
Pane parigino,,,9.0,51.2,0.9,255,0.2,0.1,0.5,,,0.5,1.6,2.9,0.0,,,0.00011999999999999999,2.9999999999999997e-05,0.00046,0.00026000000000000003,8.999999999999999e-05,,8.8e-06,1e-08,0.0,0.0,0.00035999999999999997,,,0.022,0.14,0.01,,0.0007,0.66,0.0009,0.081,2.7e-06,1e-06,,
Pane per toast al burro,,,8.9,45.7,10.4,316,5.9,2.4,0.9,,,2.7,1.4,2.2,0.038,,,0.00011,0.00011999999999999999,0.00047999999999999996,0.00035999999999999997,5.9999999999999995e-05,,2.2e-05,1.0000000000000001e-07,0.0002,2.0000000000000002e-07,0.00054,,,0.014,0.18,0.046,,0.0006,0.54,0.0005,0.088,2.6e-06,5.0999999999999995e-06,,
Pane per toast all'olio vegetale,,,8.7,49.2,3.3,267,0.3,1.6,1.1,,,4.4,1.3,2.9,0.0,,,0.00016,5.9999999999999995e-05,0.00062,0.00038,0.00016,,2.5e-05,0.0,0.0,0.0,0.00085,,,0.03,0.14,0.013,,0.001,0.52,0.0014,0.11,2.8e-06,9.000000000000001e-07,,
Pane per toast integrale,,,9.3,43.7,4.9,271,0.5,1.9,2.3,,,4.2,1.3,7.4,0.0,,,0.00025,0.00014000000000000001,0.00063,0.00065,0.00029,,3.16e-05,0.0,0.0,0.0,0.00159,,,0.087,0.27,0.021,,0.0023,0.51,0.0034,0.24,3.2999999999999997e-06,1.8000000000000001e-06,,
"Pane per toast, scuro o multicereali",,,9.1,45.6,4.7,272,0.5,1.9,2.0,,,4.0,1.3,5.2,0.0,,,0.00019,0.0001,0.0007199999999999999,0.00049,0.00023,,2.65e-05,0.0,0.0,0.0,0.0014299999999999998,,,0.059,0.2,0.017,,0.0017,0.5,0.0024,0.18,3.7e-06,1.4e-06,,
Pane semi-bianco,,,9.4,46.4,1.1,240,0.1,0.1,0.5,,,0.4,1.7,3.7,0.0,,,0.00015,7.000000000000001e-05,0.00079,0.00038,0.00019,,2.1e-05,0.0,0.0,0.0,0.00029,,,0.038,0.15,0.016,,0.0013,0.68,0.0018,0.13,2.7e-06,1.1e-06,,
Pane semi-bianco (con sale iodato),,,9.4,46.4,1.1,240,0.1,0.1,0.5,,,0.4,1.7,3.7,0.0,,,0.00015,7.000000000000001e-05,0.00079,0.00038,0.00019,,2.1e-05,0.0,0.0,0.0,0.00029,,,0.038,0.15,0.016,,0.0013,0.67,0.0018,0.13,2.7e-06,4.4e-05,,
Pane ticinese,,,10.3,57.1,5.2,323,0.7,1.3,2.9,,,0.6,1.7,2.9,0.0,,,0.00016,7.000000000000001e-05,0.00058,0.00037,0.00014000000000000001,,2.83e-05,1e-08,0.0,0.0,0.00222,,,0.029,0.17,0.013,,0.001,0.67,0.0013,0.11,3.2999999999999997e-06,1.1e-06,,
Panettone,,,6.4,56.5,10.7,354,5.6,3.2,0.7,,,22.9,0.1,2.8,0.112,,,0.00013000000000000002,0.00011,0.00063,0.0,0.00011999999999999999,,3.3e-05,0.0,0.0,4.0000000000000003e-07,0.00062,,,0.0,0.23,0.15,,0.0006,0.038,0.003,0.13,0.0,0.0,,
Pangrattato,,,12.7,73.5,2.1,373,0.5,0.3,0.7,,,4.4,1.0,4.5,0.0,,,0.0002,5e-05,0.0008,0.0006,0.00011,,3.9e-05,0.0,0.0,0.0,0.0004,,,0.023,0.13,0.05,,0.0009,0.4,0.0012,0.1,0.0,2.8e-06,,
Panino,,,8.7,51.8,0.8,255,0.2,0.1,0.4,,,0.7,1.7,2.5,0.0,,,0.00011,4e-05,0.00043,0.00023,5.9999999999999995e-05,,1.54e-05,1e-08,0.0,0.0,0.00038,,,0.014,0.14,0.0078,,0.0005,0.69,0.0006,0.06,1.8999999999999998e-06,9.000000000000001e-07,,
Panino al cioccolato,,,8.6,49.7,14.3,366,8.5,4.1,0.9,,,16.3,1.3,2.2,0.02,,,0.00011999999999999999,0.00020999999999999998,0.00051,0.00035,0.0001,,2.16e-05,5.0000000000000004e-08,0.0009,1.0000000000000001e-07,0.00043,,,0.034,0.31,0.1,,0.0011,0.53,0.0013,0.16,0.0,1.1e-06,,
Panino al latte,,,9.4,47.3,8.7,309,4.9,2.0,0.8,,,3.4,1.6,2.2,0.023,,,0.00013000000000000002,0.00015,0.00054,0.00041,0.00013000000000000002,,2.65e-05,7e-08,0.0003,1.0000000000000001e-07,0.00049,,,0.027,0.2,0.056,,0.0009,0.65,0.0011,0.13,2e-06,0.0,,
"Panino ""Bürli"" (farina semibianca)",,,8.6,41.4,1.0,215,0.2,0.1,0.4,,,0.4,1.9,3.1,0.0,,,0.00015,7.000000000000001e-05,0.0007700000000000001,0.0003,0.00011999999999999999,,2.59e-05,0.0,0.0,0.0,0.00026000000000000003,,,0.031,0.13,0.016,,0.001,0.76,0.0013,0.12,2.7e-06,1.1e-06,,
Panino di Sils (con sale iodato),,,9.3,48.9,5.3,285,1.0,2.0,2.0,,,2.2,1.5,2.3,0.001,,,0.00014000000000000001,0.00011999999999999999,0.00046,0.0004,5.9999999999999995e-05,,2.0300000000000002e-05,9e-08,0.0001,0.0,0.00134,,,0.015,0.19,0.057,,0.0006,0.61,0.0005,0.089,0.0,3.9e-05,,
"Panino ""michetta""",,,9.2,48.5,0.9,245,0.2,0.1,0.5,,,0.4,1.6,3.0,0.0,,,0.00014000000000000001,8.999999999999999e-05,0.00083,0.00034,0.00011,,3.7e-05,0.0,0.0,0.0,0.00035,,,0.022,0.15,0.01,,0.0008,0.65,0.001,0.091,2.5e-06,9.000000000000001e-07,,
"Panna acida, semigrassa",,,2.7,3.2,16.6,173,10.8,4.3,0.8,,,3.2,0.1,0.0,0.05,,,4e-05,0.0002,0.0001,0.00029,4e-05,,1.1e-05,2.3000000000000002e-07,0.0,3e-07,0.00045,,,0.011,0.13,0.1,,0.0004,0.04,0.0001,0.08,0.0,1.1e-05,,
Panna acidula,,,2.4,2.8,35.0,336,21.0,8.2,1.6,,,2.8,0.1,0.0,0.105,,,2e-05,0.00017,0.0002,0.00026000000000000003,2.9999999999999997e-05,,2.3e-05,1.9e-07,0.0,4.0000000000000003e-07,0.0007,,,0.007,0.1,0.073,,0.0003,0.03,0.0001,0.064,0.0,9e-06,,
Panna da caffè UHT,,,2.6,3.8,15.0,161,9.0,3.5,0.7,,,3.8,0.2,0.0,0.05,,,2e-05,0.00014000000000000001,0.0001,0.0004,2e-05,,2.7e-06,5e-07,0.001,3e-07,0.00034,,,0.008199999999999999,0.14,0.096,,0.0003,0.077,0.0,0.091,0.0,1.1e-05,,
"Panna intera, pastorizzata",,,2.0,3.1,34.8,334,20.9,8.2,1.6,,,3.1,0.1,0.0,0.101,,,2e-05,0.00013000000000000002,8e-05,0.00031,2.9999999999999997e-05,,7e-06,2.1e-07,0.0007,5e-07,0.0008399999999999999,,,0.0062,0.12,0.071,,0.0002,0.035,0.0001,0.071,0.0,7e-06,,
"Panna intera, UHT",,,2.0,3.1,34.9,335,20.9,8.2,1.6,,,3.1,0.1,0.0,0.101,,,2e-05,0.00011999999999999999,5e-05,0.00033,2e-05,,1.5e-06,1.6e-07,0.0,6e-07,0.0007700000000000001,,,0.0063,0.11,0.071,,0.0002,0.025,0.0,0.068,0.0,6.1e-06,,
Panna (media),,,2.2,3.3,28.6,279,17.1,6.7,1.3,,,3.3,0.1,0.0,0.085,,,2e-05,0.00014000000000000001,8e-05,0.00035999999999999997,2e-05,,5.0999999999999995e-06,2.8e-07,0.0005,4.0000000000000003e-07,0.00067,,,0.0070999999999999995,0.12,0.08,,0.0002,0.042,0.0,0.074,0.0,9.1e-06,,
"Panna semigrassa, pastorizzata",,,2.3,3.3,27.9,274,16.7,6.6,1.3,,,3.3,0.1,0.0,0.082,,,2e-05,0.00015,7.000000000000001e-05,0.00045,2.9999999999999997e-05,,6.8e-06,2.6e-07,0.0009,4.0000000000000003e-07,0.00062,,,0.007,0.13,0.078,,0.0002,0.035,0.0,0.064,0.0,1.2e-05,,
"Panna semigrassa, UHT",,,2.5,3.7,25.1,251,15.1,5.9,1.2,,,3.7,0.1,0.0,0.071,,,2e-05,0.00013000000000000002,7.000000000000001e-05,0.00045,2e-05,,2.7e-06,2.6e-07,0.0,4.0000000000000003e-07,0.00069,,,0.0086,0.14,0.091,,0.0003,0.034,0.0,0.074,0.0,1.2e-05,,
"Pannocchiette di mais, sott'aceto",,,3.4,21.0,1.4,119,0.2,0.4,0.6,,,2.0,0.0,4.2,0.0,,,0.00022,7.000000000000001e-05,0.0017,0.0007,0.0001,,5e-05,0.0,0.007,0.0,0.0007,,,0.033,0.25,0.003,,0.0,0.017,0.0006,0.1,0.0,0.0,,
Panpepato,,,6.5,61.6,13.8,404,1.4,7.9,3.6,,,41.2,0.3,4.2,0.027,,,7.000000000000001e-05,0.00011,0.00091,0.00031,0.00011999999999999999,,1.1e-05,0.0,0.0027,0.0,0.006679999999999999,,,0.045,0.31,0.069,,0.0009,0.12,0.0019,0.2,0.0,2.2e-06,,
Panpepato ricoperto di cioccolato,,,6.5,60.2,18.9,444,6.8,8.7,2.9,,,45.4,0.4,3.5,0.022,,,7.000000000000001e-05,0.00019,0.00075,0.00028000000000000003,8.999999999999999e-05,,9.800000000000001e-06,0.0,0.0027,0.0,0.00475,,,0.048,0.41,0.12,,0.0011,0.14,0.002,0.21,0.0,6.5999999999999995e-06,,
Pantli,,,21.1,0.9,50.0,538,19.5,23.8,4.3,,,0.9,4.0,0.0,0.085,,,0.00044,0.00023999999999999998,0.00615,0.00053,0.00028000000000000003,,2.5e-06,3.63e-06,0.0711,0.0,0.00068,,,0.022,0.34,0.005,,0.0031,1.6,0.0016,0.18,0.0,8.000000000000001e-07,,
"Papaia, matura, cruda",,,0.5,9.5,0.1,44,0.0,0.0,0.0,,,9.5,0.0,1.8,0.0,,,2.9999999999999997e-05,2.9999999999999997e-05,0.00033,0.00016,4e-05,,1.7800000000000002e-05,0.0,0.0678,0.0,0.00028000000000000003,,,0.017,0.22,0.021,,0.0001,0.014,0.0002,0.009,9.000000000000001e-07,1.0000000000000001e-07,,
"Pappa d'avena, preparata (con latte intero, senza aggiunta di zucchero)",,,6.2,15.8,6.2,147,3.2,1.5,0.6,,,5.7,0.2,1.8,0.019,,,5e-05,0.00026000000000000003,0.00020999999999999998,0.00044,4e-05,,6e-06,1.8e-07,0.0009,1.0000000000000001e-07,0.0003,,,0.036,0.24,0.15,,0.001,0.088,0.0006,0.19,1.7e-06,1.2e-05,,
"Pappa d'avena, preparata (con latte parzialmente scremato, senza aggiunta di zucchero)",,,6.3,15.8,4.6,133,2.2,1.1,0.5,,,5.7,0.2,1.8,0.014,,,5e-05,0.00022,0.00020999999999999998,0.00044,2.9999999999999997e-05,,6e-06,1.7000000000000001e-07,0.0004,1.0000000000000001e-07,0.00025,,,0.036,0.24,0.16,,0.001,0.087,0.0006,0.19,1.8000000000000001e-06,1.2e-05,,
Paprica,,,14.8,34.9,13.0,358,2.1,1.2,8.4,,,33.2,0.1,20.9,0.0,,,0.00065,0.00174,0.015300000000000001,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,,0.19,2.34,0.18,,0.0040999999999999995,0.034,0.024,0.35,0.0,5e-06,,
Parmigiano ,,,30.5,0.0,31.0,401,20.6,7.2,1.0,,,0.0,1.6,0.0,0.077,,,2e-05,0.00029,0.0002,0.00079,0.0001,,2e-05,1.75e-06,0.0,8.000000000000001e-07,0.00078,,,0.044,0.1,1.34,,0.004,0.65,0.0007,0.8,0.0,4e-05,,
"Passera di mare, cruda",,,17.1,0.0,1.9,85,0.4,0.4,0.7,,,0.0,0.3,0.0,0.063,,,0.00020999999999999998,0.00022,0.0029,0.0008,0.00022,,1.1e-05,1.5e-06,0.0015,3e-06,0.00103,,,0.022,0.31,0.061,,0.0005,0.1,0.0009,0.2,3.2e-05,5.3e-05,,
"Passera pianuzza, cruda",,,16.5,0.0,1.6,80,0.4,0.4,0.5,,,0.0,0.4,0.0,0.048,,,0.00022,0.00020999999999999998,0.0034,0.00068,0.00025,,1.1e-05,1e-06,0.0008,2.0000000000000002e-07,0.001,,,0.022,0.29,0.048,,0.0005,0.15,0.0003,0.19,2e-05,6.3e-06,,
"Passera pianuzza, filetto, al vapore (senza aggiunta di grassi o sale)",,,15.5,0.0,1.8,78,0.4,0.4,0.6,,,0.0,0.4,0.0,0.06,,,0.00020999999999999998,0.00017999999999999998,0.00298,0.0006,0.00022,,9.6e-06,1e-06,0.0008,2.0000000000000002e-07,0.00125,,,0.023,0.27,0.06,,0.0006,0.16,0.0003,0.2,2.3e-05,7.1e-06,,
